txn_id,wh_id,material_id,inv_txn_type_cd,txn_dt_key,txn_qty,ref_doc_no,txn_uom_cd,operator_nm,reason_cd
102002,WH_E_RM,MAT_FG_1001,ISS,20250903,-10,ISS102002,EA,SYSTEM,NORMAL
102003,WH_E_RM,MAT_FG_1002,RCV,20250903,21,RCV102003,EA,SYSTEM,NORMAL
102004,WH_E_RM,MAT_FG_1002,ISS,20250903,-11,ISS102004,EA,SYSTEM,NORMAL
102005,WH_E_RM,MAT_FG_1003,RCV,20250903,22,RCV102005,EA,SYSTEM,NORMAL
102006,WH_E_RM,MAT_FG_1003,ISS,20250903,-12,ISS102006,EA,SYSTEM,NORMAL
102007,WH_E_RM,MAT_FG_1004,RCV,20250903,23,RCV102007,EA,SYSTEM,NORMAL
102008,WH_E_RM,MAT_FG_1004,ISS,20250903,-13,ISS102008,EA,SYSTEM,NORMAL
102009,WH_E_RM,MAT_FG_1005,RCV,20250903,24,RCV102009,EA,SYSTEM,NORMAL
102010,WH_E_RM,MAT_FG_1005,ISS,20250903,-14,ISS102010,EA,SYSTEM,NORMAL
102011,WH_E_RM,MAT_FG_1006,RCV,20250903,25,RCV102011,EA,SYSTEM,NORMAL
102012,WH_E_RM,MAT_FG_1006,ISS,20250903,-15,ISS102012,EA,SYSTEM,NORMAL
102013,WH_E_RM,MAT_RM_2001,RCV,20250903,26,RCV102013,EA,SYSTEM,NORMAL
102014,WH_E_RM,MAT_RM_2001,ISS,20250903,-16,ISS102014,EA,SYSTEM,NORMAL
102015,WH_E_RM,MAT_RM_2002,RCV,20250903,27,RCV102015,EA,SYSTEM,NORMAL
102016,WH_E_RM,MAT_RM_2002,ISS,20250903,-10,ISS102016,EA,SYSTEM,NORMAL
102017,WH_E_RM,MAT_RM_2003,RCV,20250903,28,RCV102017,EA,SYSTEM,NORMAL
102018,WH_E_RM,MAT_RM_2003,ISS,20250903,-11,ISS102018,EA,SYSTEM,NORMAL
102019,WH_E_RM,MAT_RM_2004,RCV,20250903,20,RCV102019,EA,SYSTEM,NORMAL
102020,WH_E_RM,MAT_RM_2004,ISS,20250903,-12,ISS102020,EA,SYSTEM,NORMAL
102021,WH_E_RM,MAT_RM_2005,RCV,20250903,21,RCV102021,EA,SYSTEM,NORMAL
102022,WH_E_RM,MAT_RM_2005,ISS,20250903,-13,ISS102022,EA,SYSTEM,NORMAL
102023,WH_E_RM,MAT_RM_2006,RCV,20250903,22,RCV102023,EA,SYSTEM,NORMAL
102024,WH_E_RM,MAT_RM_2006,ISS,20250903,-14,ISS102024,EA,SYSTEM,NORMAL
102025,WH_E_RM,MAT_RM_2007,RCV,20250903,23,RCV102025,EA,SYSTEM,NORMAL
102026,WH_E_RM,MAT_RM_2007,ISS,20250903,-15,ISS102026,EA,SYSTEM,NORMAL
102027,WH_E_RM,MAT_RM_2008,RCV,20250903,24,RCV102027,EA,SYSTEM,NORMAL
102028,WH_E_RM,MAT_RM_2008,ISS,20250903,-16,ISS102028,EA,SYSTEM,NORMAL
102029,WH_E_RM,MAT_RM_2009,RCV,20250903,25,RCV102029,EA,SYSTEM,NORMAL
102030,WH_E_RM,MAT_RM_2009,ISS,20250903,-10,ISS102030,EA,SYSTEM,NORMAL
102031,WH_E_RM,MAT_RM_2010,RCV,20250903,26,RCV102031,EA,SYSTEM,NORMAL
102032,WH_E_RM,MAT_RM_2010,ISS,20250903,-11,ISS102032,EA,SYSTEM,NORMAL
102033,WH_E_FG,MAT_FG_1001,RCV,20250903,20,RCV102033,EA,SYSTEM,NORMAL
102034,WH_E_FG,MAT_FG_1001,ISS,20250903,-10,ISS102034,EA,SYSTEM,NORMAL
102035,WH_E_FG,MAT_FG_1002,RCV,20250903,21,RCV102035,EA,SYSTEM,NORMAL
102036,WH_E_FG,MAT_FG_1002,ISS,20250903,-11,ISS102036,EA,SYSTEM,NORMAL
102037,WH_E_FG,MAT_FG_1003,RCV,20250903,22,RCV102037,EA,SYSTEM,NORMAL
102038,WH_E_FG,MAT_FG_1003,ISS,20250903,-12,ISS102038,EA,SYSTEM,NORMAL
102039,WH_E_FG,MAT_FG_1004,RCV,20250903,23,RCV102039,EA,SYSTEM,NORMAL
102040,WH_E_FG,MAT_FG_1004,ISS,20250903,-13,ISS102040,EA,SYSTEM,NORMAL
102041,WH_E_FG,MAT_FG_1005,RCV,20250903,24,RCV102041,EA,SYSTEM,NORMAL
102042,WH_E_FG,MAT_FG_1005,ISS,20250903,-14,ISS102042,EA,SYSTEM,NORMAL
102043,WH_E_FG,MAT_FG_1006,RCV,20250903,25,RCV102043,EA,SYSTEM,NORMAL
102044,WH_E_FG,MAT_FG_1006,ISS,20250903,-15,ISS102044,EA,SYSTEM,NORMAL
102045,WH_E_FG,MAT_RM_2001,RCV,20250903,26,RCV102045,EA,SYSTEM,NORMAL
102046,WH_E_FG,MAT_RM_2001,ISS,20250903,-16,ISS102046,EA,SYSTEM,NORMAL
102047,WH_E_FG,MAT_RM_2002,RCV,20250903,27,RCV102047,EA,SYSTEM,NORMAL
102048,WH_E_FG,MAT_RM_2002,ISS,20250903,-10,ISS102048,EA,SYSTEM,NORMAL
102049,WH_E_FG,MAT_RM_2003,RCV,20250903,28,RCV102049,EA,SYSTEM,NORMAL
102050,WH_E_FG,MAT_RM_2003,ISS,20250903,-11,ISS102050,EA,SYSTEM,NORMAL
102051,WH_E_FG,MAT_RM_2004,RCV,20250903,20,RCV102051,EA,SYSTEM,NORMAL
102052,WH_E_FG,MAT_RM_2004,ISS,20250903,-12,ISS102052,EA,SYSTEM,NORMAL
102053,WH_E_FG,MAT_RM_2005,RCV,20250903,21,RCV102053,EA,SYSTEM,NORMAL
102054,WH_E_FG,MAT_RM_2005,ISS,20250903,-13,ISS102054,EA,SYSTEM,NORMAL
102055,WH_E_FG,MAT_RM_2006,RCV,20250903,22,RCV102055,EA,SYSTEM,NORMAL
102056,WH_E_FG,MAT_RM_2006,ISS,20250903,-14,ISS102056,EA,SYSTEM,NORMAL
102057,WH_E_FG,MAT_RM_2007,RCV,20250903,23,RCV102057,EA,SYSTEM,NORMAL
102058,WH_E_FG,MAT_RM_2007,ISS,20250903,-15,ISS102058,EA,SYSTEM,NORMAL
102059,WH_E_FG,MAT_RM_2008,RCV,20250903,24,RCV102059,EA,SYSTEM,NORMAL
102060,WH_E_FG,MAT_RM_2008,ISS,20250903,-16,ISS102060,EA,SYSTEM,NORMAL
102061,WH_E_FG,MAT_RM_2009,RCV,20250903,25,RCV102061,EA,SYSTEM,NORMAL
102062,WH_E_FG,MAT_RM_2009,ISS,20250903,-10,ISS102062,EA,SYSTEM,NORMAL
102063,WH_E_FG,MAT_RM_2010,RCV,20250903,26,RCV102063,EA,SYSTEM,NORMAL
102064,WH_E_FG,MAT_RM_2010,ISS,20250903,-11,ISS102064,EA,SYSTEM,NORMAL
102065,WH_S_RM,MAT_FG_1001,RCV,20250903,20,RCV102065,EA,SYSTEM,NORMAL
102066,WH_S_RM,MAT_FG_1001,ISS,20250903,-10,ISS102066,EA,SYSTEM,NORMAL
102067,WH_S_RM,MAT_FG_1002,RCV,20250903,21,RCV102067,EA,SYSTEM,NORMAL
102068,WH_S_RM,MAT_FG_1002,ISS,20250903,-11,ISS102068,EA,SYSTEM,NORMAL
102069,WH_S_RM,MAT_FG_1003,RCV,20250903,22,RCV102069,EA,SYSTEM,NORMAL
102070,WH_S_RM,MAT_FG_1003,ISS,20250903,-12,ISS102070,EA,SYSTEM,NORMAL
102071,WH_S_RM,MAT_FG_1004,RCV,20250903,23,RCV102071,EA,SYSTEM,NORMAL
102072,WH_S_RM,MAT_FG_1004,ISS,20250903,-13,ISS102072,EA,SYSTEM,NORMAL
102073,WH_S_RM,MAT_FG_1005,RCV,20250903,24,RCV102073,EA,SYSTEM,NORMAL
102074,WH_S_RM,MAT_FG_1005,ISS,20250903,-14,ISS102074,EA,SYSTEM,NORMAL
102075,WH_S_RM,MAT_FG_1006,RCV,20250903,25,RCV102075,EA,SYSTEM,NORMAL
102076,WH_S_RM,MAT_FG_1006,ISS,20250903,-15,ISS102076,EA,SYSTEM,NORMAL
102077,WH_S_RM,MAT_RM_2001,RCV,20250903,26,RCV102077,EA,SYSTEM,NORMAL
102078,WH_S_RM,MAT_RM_2001,ISS,20250903,-16,ISS102078,EA,SYSTEM,NORMAL
102079,WH_S_RM,MAT_RM_2002,RCV,20250903,27,RCV102079,EA,SYSTEM,NORMAL
102080,WH_S_RM,MAT_RM_2002,ISS,20250903,-10,ISS102080,EA,SYSTEM,NORMAL
102081,WH_S_RM,MAT_RM_2003,RCV,20250903,28,RCV102081,EA,SYSTEM,NORMAL
102082,WH_S_RM,MAT_RM_2003,ISS,20250903,-11,ISS102082,EA,SYSTEM,NORMAL
102083,WH_S_RM,MAT_RM_2004,RCV,20250903,20,RCV102083,EA,SYSTEM,NORMAL
102084,WH_S_RM,MAT_RM_2004,ISS,20250903,-12,ISS102084,EA,SYSTEM,NORMAL
102085,WH_S_RM,MAT_RM_2005,RCV,20250903,21,RCV102085,EA,SYSTEM,NORMAL
102086,WH_S_RM,MAT_RM_2005,ISS,20250903,-13,ISS102086,EA,SYSTEM,NORMAL
102087,WH_S_RM,MAT_RM_2006,RCV,20250903,22,RCV102087,EA,SYSTEM,NORMAL
102088,WH_S_RM,MAT_RM_2006,ISS,20250903,-14,ISS102088,EA,SYSTEM,NORMAL
102089,WH_S_RM,MAT_RM_2007,RCV,20250903,23,RCV102089,EA,SYSTEM,NORMAL
102090,WH_S_RM,MAT_RM_2007,ISS,20250903,-15,ISS102090,EA,SYSTEM,NORMAL
102091,WH_S_RM,MAT_RM_2008,RCV,20250903,24,RCV102091,EA,SYSTEM,NORMAL
102092,WH_S_RM,MAT_RM_2008,ISS,20250903,-16,ISS102092,EA,SYSTEM,NORMAL
102093,WH_S_RM,MAT_RM_2009,RCV,20250903,25,RCV102093,EA,SYSTEM,NORMAL
102094,WH_S_RM,MAT_RM_2009,ISS,20250903,-10,ISS102094,EA,SYSTEM,NORMAL
102095,WH_S_RM,MAT_RM_2010,RCV,20250903,26,RCV102095,EA,SYSTEM,NORMAL
102096,WH_S_RM,MAT_RM_2010,ISS,20250903,-11,ISS102096,EA,SYSTEM,NORMAL
102097,WH_S_FG,MAT_FG_1001,RCV,20250903,20,RCV102097,EA,SYSTEM,NORMAL
102098,WH_S_FG,MAT_FG_1001,ISS,20250903,-10,ISS102098,EA,SYSTEM,NORMAL
102099,WH_S_FG,MAT_FG_1002,RCV,20250903,21,RCV102099,EA,SYSTEM,NORMAL
102100,WH_S_FG,MAT_FG_1002,ISS,20250903,-11,ISS102100,EA,SYSTEM,NORMAL
102101,WH_S_FG,MAT_FG_1003,RCV,20250903,22,RCV102101,EA,SYSTEM,NORMAL
102102,WH_S_FG,MAT_FG_1003,ISS,20250903,-12,ISS102102,EA,SYSTEM,NORMAL
102103,WH_S_FG,MAT_FG_1004,RCV,20250903,23,RCV102103,EA,SYSTEM,NORMAL
102104,WH_S_FG,MAT_FG_1004,ISS,20250903,-13,ISS102104,EA,SYSTEM,NORMAL
102105,WH_S_FG,MAT_FG_1005,RCV,20250903,24,RCV102105,EA,SYSTEM,NORMAL
102106,WH_S_FG,MAT_FG_1005,ISS,20250903,-14,ISS102106,EA,SYSTEM,NORMAL
102107,WH_S_FG,MAT_FG_1006,RCV,20250903,25,RCV102107,EA,SYSTEM,NORMAL
102108,WH_S_FG,MAT_FG_1006,ISS,20250903,-15,ISS102108,EA,SYSTEM,NORMAL
102109,WH_S_FG,MAT_RM_2001,RCV,20250903,26,RCV102109,EA,SYSTEM,NORMAL
102110,WH_S_FG,MAT_RM_2001,ISS,20250903,-16,ISS102110,EA,SYSTEM,NORMAL
102111,WH_S_FG,MAT_RM_2002,RCV,20250903,27,RCV102111,EA,SYSTEM,NORMAL
102112,WH_S_FG,MAT_RM_2002,ISS,20250903,-10,ISS102112,EA,SYSTEM,NORMAL
102113,WH_S_FG,MAT_RM_2003,RCV,20250903,28,RCV102113,EA,SYSTEM,NORMAL
102114,WH_S_FG,MAT_RM_2003,ISS,20250903,-11,ISS102114,EA,SYSTEM,NORMAL
102115,WH_S_FG,MAT_RM_2004,RCV,20250903,20,RCV102115,EA,SYSTEM,NORMAL
102116,WH_S_FG,MAT_RM_2004,ISS,20250903,-12,ISS102116,EA,SYSTEM,NORMAL
102117,WH_S_FG,MAT_RM_2005,RCV,20250903,21,RCV102117,EA,SYSTEM,NORMAL
102118,WH_S_FG,MAT_RM_2005,ISS,20250903,-13,ISS102118,EA,SYSTEM,NORMAL
102119,WH_S_FG,MAT_RM_2006,RCV,20250903,22,RCV102119,EA,SYSTEM,NORMAL
102120,WH_S_FG,MAT_RM_2006,ISS,20250903,-14,ISS102120,EA,SYSTEM,NORMAL
102121,WH_S_FG,MAT_RM_2007,RCV,20250903,23,RCV102121,EA,SYSTEM,NORMAL
102122,WH_S_FG,MAT_RM_2007,ISS,20250903,-15,ISS102122,EA,SYSTEM,NORMAL
102123,WH_S_FG,MAT_RM_2008,RCV,20250903,24,RCV102123,EA,SYSTEM,NORMAL
102124,WH_S_FG,MAT_RM_2008,ISS,20250903,-16,ISS102124,EA,SYSTEM,NORMAL
102125,WH_S_FG,MAT_RM_2009,RCV,20250903,25,RCV102125,EA,SYSTEM,NORMAL
102126,WH_S_FG,MAT_RM_2009,ISS,20250903,-10,ISS102126,EA,SYSTEM,NORMAL
102127,WH_S_FG,MAT_RM_2010,RCV,20250903,26,RCV102127,EA,SYSTEM,NORMAL
102128,WH_S_FG,MAT_RM_2010,ISS,20250903,-11,ISS102128,EA,SYSTEM,NORMAL
102129,WH_E_RM,MAT_FG_1001,RCV,20250905,20,RCV102129,EA,SYSTEM,NORMAL
102130,WH_E_RM,MAT_FG_1001,ISS,20250905,-10,ISS102130,EA,SYSTEM,NORMAL
102131,WH_E_RM,MAT_FG_1002,RCV,20250905,21,RCV102131,EA,SYSTEM,NORMAL
102132,WH_E_RM,MAT_FG_1002,ISS,20250905,-11,ISS102132,EA,SYSTEM,NORMAL
102133,WH_E_RM,MAT_FG_1003,RCV,20250905,22,RCV102133,EA,SYSTEM,NORMAL
102134,WH_E_RM,MAT_FG_1003,ISS,20250905,-12,ISS102134,EA,SYSTEM,NORMAL
102135,WH_E_RM,MAT_FG_1004,RCV,20250905,23,RCV102135,EA,SYSTEM,NORMAL
102136,WH_E_RM,MAT_FG_1004,ISS,20250905,-13,ISS102136,EA,SYSTEM,NORMAL
102137,WH_E_RM,MAT_FG_1005,RCV,20250905,24,RCV102137,EA,SYSTEM,NORMAL
102138,WH_E_RM,MAT_FG_1005,ISS,20250905,-14,ISS102138,EA,SYSTEM,NORMAL
102139,WH_E_RM,MAT_FG_1006,RCV,20250905,25,RCV102139,EA,SYSTEM,NORMAL
102140,WH_E_RM,MAT_FG_1006,ISS,20250905,-15,ISS102140,EA,SYSTEM,NORMAL
102141,WH_E_RM,MAT_RM_2001,RCV,20250905,26,RCV102141,EA,SYSTEM,NORMAL
102142,WH_E_RM,MAT_RM_2001,ISS,20250905,-16,ISS102142,EA,SYSTEM,NORMAL
102143,WH_E_RM,MAT_RM_2002,RCV,20250905,27,RCV102143,EA,SYSTEM,NORMAL
102144,WH_E_RM,MAT_RM_2002,ISS,20250905,-10,ISS102144,EA,SYSTEM,NORMAL
102145,WH_E_RM,MAT_RM_2003,RCV,20250905,28,RCV102145,EA,SYSTEM,NORMAL
102146,WH_E_RM,MAT_RM_2003,ISS,20250905,-11,ISS102146,EA,SYSTEM,NORMAL
102147,WH_E_RM,MAT_RM_2004,RCV,20250905,20,RCV102147,EA,SYSTEM,NORMAL
102148,WH_E_RM,MAT_RM_2004,ISS,20250905,-12,ISS102148,EA,SYSTEM,NORMAL
102149,WH_E_RM,MAT_RM_2005,RCV,20250905,21,RCV102149,EA,SYSTEM,NORMAL
102150,WH_E_RM,MAT_RM_2005,ISS,20250905,-13,ISS102150,EA,SYSTEM,NORMAL
102151,WH_E_RM,MAT_RM_2006,RCV,20250905,22,RCV102151,EA,SYSTEM,NORMAL
102152,WH_E_RM,MAT_RM_2006,ISS,20250905,-14,ISS102152,EA,SYSTEM,NORMAL
102153,WH_E_RM,MAT_RM_2007,RCV,20250905,23,RCV102153,EA,SYSTEM,NORMAL
102154,WH_E_RM,MAT_RM_2007,ISS,20250905,-15,ISS102154,EA,SYSTEM,NORMAL
102155,WH_E_RM,MAT_RM_2008,RCV,20250905,24,RCV102155,EA,SYSTEM,NORMAL
102156,WH_E_RM,MAT_RM_2008,ISS,20250905,-16,ISS102156,EA,SYSTEM,NORMAL
102157,WH_E_RM,MAT_RM_2009,RCV,20250905,25,RCV102157,EA,SYSTEM,NORMAL
102158,WH_E_RM,MAT_RM_2009,ISS,20250905,-10,ISS102158,EA,SYSTEM,NORMAL
102159,WH_E_RM,MAT_RM_2010,RCV,20250905,26,RCV102159,EA,SYSTEM,NORMAL
102160,WH_E_RM,MAT_RM_2010,ISS,20250905,-11,ISS102160,EA,SYSTEM,NORMAL
102161,WH_E_FG,MAT_FG_1001,RCV,20250905,20,RCV102161,EA,SYSTEM,NORMAL
102162,WH_E_FG,MAT_FG_1001,ISS,20250905,-10,ISS102162,EA,SYSTEM,NORMAL
102163,WH_E_FG,MAT_FG_1002,RCV,20250905,21,RCV102163,EA,SYSTEM,NORMAL
102164,WH_E_FG,MAT_FG_1002,ISS,20250905,-11,ISS102164,EA,SYSTEM,NORMAL
102165,WH_E_FG,MAT_FG_1003,RCV,20250905,22,RCV102165,EA,SYSTEM,NORMAL
102166,WH_E_FG,MAT_FG_1003,ISS,20250905,-12,ISS102166,EA,SYSTEM,NORMAL
102167,WH_E_FG,MAT_FG_1004,RCV,20250905,23,RCV102167,EA,SYSTEM,NORMAL
102168,WH_E_FG,MAT_FG_1004,ISS,20250905,-13,ISS102168,EA,SYSTEM,NORMAL
102169,WH_E_FG,MAT_FG_1005,RCV,20250905,24,RCV102169,EA,SYSTEM,NORMAL
102170,WH_E_FG,MAT_FG_1005,ISS,20250905,-14,ISS102170,EA,SYSTEM,NORMAL
102171,WH_E_FG,MAT_FG_1006,RCV,20250905,25,RCV102171,EA,SYSTEM,NORMAL
102172,WH_E_FG,MAT_FG_1006,ISS,20250905,-15,ISS102172,EA,SYSTEM,NORMAL
102173,WH_E_FG,MAT_RM_2001,RCV,20250905,26,RCV102173,EA,SYSTEM,NORMAL
102174,WH_E_FG,MAT_RM_2001,ISS,20250905,-16,ISS102174,EA,SYSTEM,NORMAL
102175,WH_E_FG,MAT_RM_2002,RCV,20250905,27,RCV102175,EA,SYSTEM,NORMAL
102176,WH_E_FG,MAT_RM_2002,ISS,20250905,-10,ISS102176,EA,SYSTEM,NORMAL
102177,WH_E_FG,MAT_RM_2003,RCV,20250905,28,RCV102177,EA,SYSTEM,NORMAL
102178,WH_E_FG,MAT_RM_2003,ISS,20250905,-11,ISS102178,EA,SYSTEM,NORMAL
102179,WH_E_FG,MAT_RM_2004,RCV,20250905,20,RCV102179,EA,SYSTEM,NORMAL
102180,WH_E_FG,MAT_RM_2004,ISS,20250905,-12,ISS102180,EA,SYSTEM,NORMAL
102181,WH_E_FG,MAT_RM_2005,RCV,20250905,21,RCV102181,EA,SYSTEM,NORMAL
102182,WH_E_FG,MAT_RM_2005,ISS,20250905,-13,ISS102182,EA,SYSTEM,NORMAL
102183,WH_E_FG,MAT_RM_2006,RCV,20250905,22,RCV102183,EA,SYSTEM,NORMAL
102184,WH_E_FG,MAT_RM_2006,ISS,20250905,-14,ISS102184,EA,SYSTEM,NORMAL
102185,WH_E_FG,MAT_RM_2007,RCV,20250905,23,RCV102185,EA,SYSTEM,NORMAL
102186,WH_E_FG,MAT_RM_2007,ISS,20250905,-15,ISS102186,EA,SYSTEM,NORMAL
102187,WH_E_FG,MAT_RM_2008,RCV,20250905,24,RCV102187,EA,SYSTEM,NORMAL
102188,WH_E_FG,MAT_RM_2008,ISS,20250905,-16,ISS102188,EA,SYSTEM,NORMAL
102189,WH_E_FG,MAT_RM_2009,RCV,20250905,25,RCV102189,EA,SYSTEM,NORMAL
102190,WH_E_FG,MAT_RM_2009,ISS,20250905,-10,ISS102190,EA,SYSTEM,NORMAL
102191,WH_E_FG,MAT_RM_2010,RCV,20250905,26,RCV102191,EA,SYSTEM,NORMAL
102192,WH_E_FG,MAT_RM_2010,ISS,20250905,-11,ISS102192,EA,SYSTEM,NORMAL
102193,WH_S_RM,MAT_FG_1001,RCV,20250905,20,RCV102193,EA,SYSTEM,NORMAL
102194,WH_S_RM,MAT_FG_1001,ISS,20250905,-10,ISS102194,EA,SYSTEM,NORMAL
102195,WH_S_RM,MAT_FG_1002,RCV,20250905,21,RCV102195,EA,SYSTEM,NORMAL
102196,WH_S_RM,MAT_FG_1002,ISS,20250905,-11,ISS102196,EA,SYSTEM,NORMAL
102197,WH_S_RM,MAT_FG_1003,RCV,20250905,22,RCV102197,EA,SYSTEM,NORMAL
102198,WH_S_RM,MAT_FG_1003,ISS,20250905,-12,ISS102198,EA,SYSTEM,NORMAL
102199,WH_S_RM,MAT_FG_1004,RCV,20250905,23,RCV102199,EA,SYSTEM,NORMAL
102200,WH_S_RM,MAT_FG_1004,ISS,20250905,-13,ISS102200,EA,SYSTEM,NORMAL
102201,WH_S_RM,MAT_FG_1005,RCV,20250905,24,RCV102201,EA,SYSTEM,NORMAL
102202,WH_S_RM,MAT_FG_1005,ISS,20250905,-14,ISS102202,EA,SYSTEM,NORMAL
102203,WH_S_RM,MAT_FG_1006,RCV,20250905,25,RCV102203,EA,SYSTEM,NORMAL
102204,WH_S_RM,MAT_FG_1006,ISS,20250905,-15,ISS102204,EA,SYSTEM,NORMAL
102205,WH_S_RM,MAT_RM_2001,RCV,20250905,26,RCV102205,EA,SYSTEM,NORMAL
102206,WH_S_RM,MAT_RM_2001,ISS,20250905,-16,ISS102206,EA,SYSTEM,NORMAL
102207,WH_S_RM,MAT_RM_2002,RCV,20250905,27,RCV102207,EA,SYSTEM,NORMAL
102208,WH_S_RM,MAT_RM_2002,ISS,20250905,-10,ISS102208,EA,SYSTEM,NORMAL
102209,WH_S_RM,MAT_RM_2003,RCV,20250905,28,RCV102209,EA,SYSTEM,NORMAL
102210,WH_S_RM,MAT_RM_2003,ISS,20250905,-11,ISS102210,EA,SYSTEM,NORMAL
102211,WH_S_RM,MAT_RM_2004,RCV,20250905,20,RCV102211,EA,SYSTEM,NORMAL
102212,WH_S_RM,MAT_RM_2004,ISS,20250905,-12,ISS102212,EA,SYSTEM,NORMAL
102213,WH_S_RM,MAT_RM_2005,RCV,20250905,21,RCV102213,EA,SYSTEM,NORMAL
102214,WH_S_RM,MAT_RM_2005,ISS,20250905,-13,ISS102214,EA,SYSTEM,NORMAL
102215,WH_S_RM,MAT_RM_2006,RCV,20250905,22,RCV102215,EA,SYSTEM,NORMAL
102216,WH_S_RM,MAT_RM_2006,ISS,20250905,-14,ISS102216,EA,SYSTEM,NORMAL
102217,WH_S_RM,MAT_RM_2007,RCV,20250905,23,RCV102217,EA,SYSTEM,NORMAL
102218,WH_S_RM,MAT_RM_2007,ISS,20250905,-15,ISS102218,EA,SYSTEM,NORMAL
102219,WH_S_RM,MAT_RM_2008,RCV,20250905,24,RCV102219,EA,SYSTEM,NORMAL
102220,WH_S_RM,MAT_RM_2008,ISS,20250905,-16,ISS102220,EA,SYSTEM,NORMAL
102221,WH_S_RM,MAT_RM_2009,RCV,20250905,25,RCV102221,EA,SYSTEM,NORMAL
102222,WH_S_RM,MAT_RM_2009,ISS,20250905,-10,ISS102222,EA,SYSTEM,NORMAL
102223,WH_S_RM,MAT_RM_2010,RCV,20250905,26,RCV102223,EA,SYSTEM,NORMAL
102224,WH_S_RM,MAT_RM_2010,ISS,20250905,-11,ISS102224,EA,SYSTEM,NORMAL
102225,WH_S_FG,MAT_FG_1001,RCV,20250905,20,RCV102225,EA,SYSTEM,NORMAL
102226,WH_S_FG,MAT_FG_1001,ISS,20250905,-10,ISS102226,EA,SYSTEM,NORMAL
102227,WH_S_FG,MAT_FG_1002,RCV,20250905,21,RCV102227,EA,SYSTEM,NORMAL
102228,WH_S_FG,MAT_FG_1002,ISS,20250905,-11,ISS102228,EA,SYSTEM,NORMAL
102229,WH_S_FG,MAT_FG_1003,RCV,20250905,22,RCV102229,EA,SYSTEM,NORMAL
102230,WH_S_FG,MAT_FG_1003,ISS,20250905,-12,ISS102230,EA,SYSTEM,NORMAL
102231,WH_S_FG,MAT_FG_1004,RCV,20250905,23,RCV102231,EA,SYSTEM,NORMAL
102232,WH_S_FG,MAT_FG_1004,ISS,20250905,-13,ISS102232,EA,SYSTEM,NORMAL
102233,WH_S_FG,MAT_FG_1005,RCV,20250905,24,RCV102233,EA,SYSTEM,NORMAL
102234,WH_S_FG,MAT_FG_1005,ISS,20250905,-14,ISS102234,EA,SYSTEM,NORMAL
102235,WH_S_FG,MAT_FG_1006,RCV,20250905,25,RCV102235,EA,SYSTEM,NORMAL
102236,WH_S_FG,MAT_FG_1006,ISS,20250905,-15,ISS102236,EA,SYSTEM,NORMAL
102237,WH_S_FG,MAT_RM_2001,RCV,20250905,26,RCV102237,EA,SYSTEM,NORMAL
102238,WH_S_FG,MAT_RM_2001,ISS,20250905,-16,ISS102238,EA,SYSTEM,NORMAL
102239,WH_S_FG,MAT_RM_2002,RCV,20250905,27,RCV102239,EA,SYSTEM,NORMAL
102240,WH_S_FG,MAT_RM_2002,ISS,20250905,-10,ISS102240,EA,SYSTEM,NORMAL
102241,WH_S_FG,MAT_RM_2003,RCV,20250905,28,RCV102241,EA,SYSTEM,NORMAL
102242,WH_S_FG,MAT_RM_2003,ISS,20250905,-11,ISS102242,EA,SYSTEM,NORMAL
102243,WH_S_FG,MAT_RM_2004,RCV,20250905,20,RCV102243,EA,SYSTEM,NORMAL
102244,WH_S_FG,MAT_RM_2004,ISS,20250905,-12,ISS102244,EA,SYSTEM,NORMAL
102245,WH_S_FG,MAT_RM_2005,RCV,20250905,21,RCV102245,EA,SYSTEM,NORMAL
102246,WH_S_FG,MAT_RM_2005,ISS,20250905,-13,ISS102246,EA,SYSTEM,NORMAL
102247,WH_S_FG,MAT_RM_2006,RCV,20250905,22,RCV102247,EA,SYSTEM,NORMAL
102248,WH_S_FG,MAT_RM_2006,ISS,20250905,-14,ISS102248,EA,SYSTEM,NORMAL
102249,WH_S_FG,MAT_RM_2007,RCV,20250905,23,RCV102249,EA,SYSTEM,NORMAL
102250,WH_S_FG,MAT_RM_2007,ISS,20250905,-15,ISS102250,EA,SYSTEM,NORMAL
102251,WH_S_FG,MAT_RM_2008,RCV,20250905,24,RCV102251,EA,SYSTEM,NORMAL
102252,WH_S_FG,MAT_RM_2008,ISS,20250905,-16,ISS102252,EA,SYSTEM,NORMAL
102253,WH_S_FG,MAT_RM_2009,RCV,20250905,25,RCV102253,EA,SYSTEM,NORMAL
102254,WH_S_FG,MAT_RM_2009,ISS,20250905,-10,ISS102254,EA,SYSTEM,NORMAL
102255,WH_S_FG,MAT_RM_2010,RCV,20250905,26,RCV102255,EA,SYSTEM,NORMAL
102256,WH_S_FG,MAT_RM_2010,ISS,20250905,-11,ISS102256,EA,SYSTEM,NORMAL
102257,WH_E_RM,MAT_FG_1001,RCV,20250907,20,RCV102257,EA,SYSTEM,NORMAL
102258,WH_E_RM,MAT_FG_1001,ISS,20250907,-10,ISS102258,EA,SYSTEM,NORMAL
102259,WH_E_RM,MAT_FG_1002,RCV,20250907,21,RCV102259,EA,SYSTEM,NORMAL
102260,WH_E_RM,MAT_FG_1002,ISS,20250907,-11,ISS102260,EA,SYSTEM,NORMAL
102261,WH_E_RM,MAT_FG_1003,RCV,20250907,22,RCV102261,EA,SYSTEM,NORMAL
