case_id,customer_id,sales_order_id,material_id,plant_id,open_dt_key,close_dt_key,case_type_cd,case_status_cd,severity_cd,resp_team_cd,issue_channel_cd,root_cause_cd,claim_amt,replace_qty,return_qty,onsite_visit_fg,reopen_fg,sat_score,first_resp_hour,close_sla_hit_fg,final_action_cd
CASE010633,CUS_005,SOX020569,MAT_FG_1002,PLT_SOUTH,20250909,20250909,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010634,CUS_005,SOX020570,MAT_FG_1003,PLT_EAST,20250910,20250910,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE010635,CUS_005,SOX020571,MAT_FG_1004,PLT_SOUTH,20250911,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010636,CUS_005,SOX020572,MAT_FG_1005,PLT_EAST,20250912,20250912,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010637,CUS_005,SOX020573,MAT_FG_1006,PLT_SOUTH,20250913,20250913,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE010638,CUS_005,SOX020574,MAT_FG_1001,PLT_EAST,20250914,20250914,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010639,CUS_005,SOX020575,MAT_FG_1002,PLT_SOUTH,20250915,20250915,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010640,CUS_005,SOX020576,MAT_FG_1003,PLT_EAST,20250916,,TS,OPEN,H,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010641,CUS_005,SOX020577,MAT_FG_1004,PLT_SOUTH,20250917,20250917,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010642,CUS_005,SOX020578,MAT_FG_1005,PLT_EAST,20250918,20250918,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010643,CUS_005,SOX020579,MAT_FG_1006,PLT_SOUTH,20250919,20250919,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010644,CUS_005,SOX020580,MAT_FG_1001,PLT_EAST,20250920,20250920,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010645,CUS_005,SOX020581,MAT_FG_1002,PLT_SOUTH,20250921,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010646,CUS_005,SOX020582,MAT_FG_1003,PLT_EAST,20250922,20250922,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010647,CUS_005,SOX020583,MAT_FG_1004,PLT_SOUTH,20250923,20250923,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,1,0,1,4.2,6.0,1,REPLACE
CASE010648,CUS_005,SOX020584,MAT_FG_1005,PLT_EAST,20250924,20250924,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE010649,CUS_005,SOX020585,MAT_FG_1006,PLT_SOUTH,20250925,20250925,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010650,CUS_005,SOX020586,MAT_FG_1001,PLT_EAST,20250926,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010651,CUS_005,SOX020587,MAT_FG_1002,PLT_SOUTH,20250927,20250927,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010652,CUS_005,SOX020588,MAT_FG_1003,PLT_EAST,20250928,20250928,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010653,CUS_005,SOX020589,MAT_FG_1004,PLT_SOUTH,20250929,20250929,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010654,CUS_005,SOX020590,MAT_FG_1005,PLT_EAST,20250930,20250930,TS,CLOSED,H,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010655,CUS_005,SOX020591,MAT_FG_1006,PLT_SOUTH,20250901,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010656,CUS_005,SOX020592,MAT_FG_1001,PLT_EAST,20250902,20250902,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010657,CUS_005,SOX020593,MAT_FG_1002,PLT_SOUTH,20250903,20250903,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010658,CUS_005,SOX020594,MAT_FG_1003,PLT_EAST,20250904,20250904,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010659,CUS_005,SOX020595,MAT_FG_1004,PLT_SOUTH,20250905,20250905,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE010660,CUS_005,SOX020596,MAT_FG_1005,PLT_EAST,20250906,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,0,1,4.2,6.0,1,REPLACE
CASE010661,CUS_005,SOX020597,MAT_FG_1006,PLT_SOUTH,20250907,20250907,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010662,CUS_005,SOX020598,MAT_FG_1001,PLT_EAST,20250908,20250908,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010663,CUS_005,SOX020599,MAT_FG_1002,PLT_SOUTH,20250909,20250909,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010664,CUS_005,SOX020600,MAT_FG_1003,PLT_EAST,20250910,20250910,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010665,CUS_005,SOX020601,MAT_FG_1004,PLT_SOUTH,20250911,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010666,CUS_005,SOX020602,MAT_FG_1005,PLT_EAST,20250912,20250912,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010667,CUS_005,SOX020603,MAT_FG_1006,PLT_SOUTH,20250913,20250913,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010668,CUS_005,SOX020604,MAT_FG_1001,PLT_EAST,20250914,20250914,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010669,CUS_005,SOX020605,MAT_FG_1002,PLT_SOUTH,20250915,20250915,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010670,CUS_005,SOX020606,MAT_FG_1003,PLT_EAST,20250916,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE010671,CUS_005,SOX020607,MAT_FG_1004,PLT_SOUTH,20250917,20250917,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010672,CUS_005,SOX020608,MAT_FG_1005,PLT_EAST,20250918,20250918,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010673,CUS_005,SOX020609,MAT_FG_1006,PLT_SOUTH,20250919,20250919,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE010674,CUS_005,SOX020610,MAT_FG_1001,PLT_EAST,20250920,20250920,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010675,CUS_005,SOX020611,MAT_FG_1002,PLT_SOUTH,20250921,,TS,OPEN,H,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010676,CUS_005,SOX020612,MAT_FG_1003,PLT_EAST,20250922,20250922,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010677,CUS_005,SOX020613,MAT_FG_1004,PLT_SOUTH,20250923,20250923,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010678,CUS_005,SOX020614,MAT_FG_1005,PLT_EAST,20250924,20250924,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010679,CUS_005,SOX020615,MAT_FG_1006,PLT_SOUTH,20250925,20250925,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010680,CUS_005,SOX020616,MAT_FG_1001,PLT_EAST,20250926,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010681,CUS_005,SOX020617,MAT_FG_1002,PLT_SOUTH,20250927,20250927,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,1,0,4.2,6.0,1,REPLACE
CASE010682,CUS_005,SOX020618,MAT_FG_1003,PLT_EAST,20250928,20250928,TS,CLOSED,H,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010683,CUS_005,SOX020619,MAT_FG_1004,PLT_SOUTH,20250929,20250929,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010684,CUS_005,SOX020620,MAT_FG_1005,PLT_EAST,20250930,20250930,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010685,CUS_005,SOX020621,MAT_FG_1006,PLT_SOUTH,20250901,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010686,CUS_005,SOX020622,MAT_FG_1001,PLT_EAST,20250902,20250902,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE010687,CUS_005,SOX020623,MAT_FG_1002,PLT_SOUTH,20250903,20250903,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010688,CUS_005,SOX020624,MAT_FG_1003,PLT_EAST,20250904,20250904,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010689,CUS_005,SOX020625,MAT_FG_1004,PLT_SOUTH,20250905,20250905,RMA,CLOSED,H,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010690,CUS_005,SOX020626,MAT_FG_1005,PLT_EAST,20250906,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010691,CUS_005,SOX020627,MAT_FG_1006,PLT_SOUTH,20250907,20250907,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010692,CUS_005,SOX020628,MAT_FG_1001,PLT_EAST,20250908,20250908,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE010693,CUS_005,SOX020629,MAT_FG_1002,PLT_SOUTH,20250909,20250909,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010694,CUS_005,SOX020630,MAT_FG_1003,PLT_EAST,20250910,20250910,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010695,CUS_005,SOX020631,MAT_FG_1004,PLT_SOUTH,20250911,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010696,CUS_005,SOX020632,MAT_FG_1005,PLT_EAST,20250912,20250912,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010697,CUS_005,SOX020633,MAT_FG_1006,PLT_SOUTH,20250913,20250913,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010698,CUS_005,SOX020634,MAT_FG_1001,PLT_EAST,20250914,20250914,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010699,CUS_005,SOX020635,MAT_FG_1002,PLT_SOUTH,20250915,20250915,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,1,4.2,6.0,1,REPLACE
CASE010700,CUS_005,SOX020636,MAT_FG_1003,PLT_EAST,20250916,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010701,CUS_005,SOX020637,MAT_FG_1004,PLT_SOUTH,20250917,20250917,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010702,CUS_005,SOX020638,MAT_FG_1005,PLT_EAST,20250918,20250918,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010703,CUS_005,SOX020639,MAT_FG_1006,PLT_SOUTH,20250919,20250919,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE010704,CUS_005,SOX020640,MAT_FG_1001,PLT_EAST,20250920,20250920,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010705,CUS_006,SOX020641,MAT_FG_1002,PLT_EAST,20250901,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010706,CUS_006,SOX020642,MAT_FG_1003,PLT_SOUTH,20250902,20250902,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010707,CUS_006,SOX020643,MAT_FG_1004,PLT_EAST,20250903,20250903,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010708,CUS_006,SOX020644,MAT_FG_1005,PLT_SOUTH,20250904,20250904,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010709,CUS_006,SOX020645,MAT_FG_1006,PLT_EAST,20250905,20250905,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010710,CUS_006,SOX020646,MAT_FG_1001,PLT_SOUTH,20250906,,RMA,OPEN,H,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010711,CUS_006,SOX020647,MAT_FG_1002,PLT_EAST,20250907,20250907,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010712,CUS_006,SOX020648,MAT_FG_1003,PLT_SOUTH,20250908,20250908,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE010713,CUS_006,SOX020649,MAT_FG_1004,PLT_EAST,20250909,20250909,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010714,CUS_006,SOX020650,MAT_FG_1005,PLT_SOUTH,20250910,20250910,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE010715,CUS_006,SOX020651,MAT_FG_1006,PLT_EAST,20250911,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010716,CUS_006,SOX020652,MAT_FG_1001,PLT_SOUTH,20250912,20250912,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010717,CUS_006,SOX020653,MAT_FG_1002,PLT_EAST,20250913,20250913,TS,CLOSED,H,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010718,CUS_006,SOX020654,MAT_FG_1003,PLT_SOUTH,20250914,20250914,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010719,CUS_006,SOX020655,MAT_FG_1004,PLT_EAST,20250915,20250915,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010720,CUS_006,SOX020656,MAT_FG_1005,PLT_SOUTH,20250916,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010721,CUS_006,SOX020657,MAT_FG_1006,PLT_EAST,20250917,20250917,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010722,CUS_006,SOX020658,MAT_FG_1001,PLT_SOUTH,20250918,20250918,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010723,CUS_006,SOX020659,MAT_FG_1002,PLT_EAST,20250919,20250919,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010724,CUS_006,SOX020660,MAT_FG_1003,PLT_SOUTH,20250920,20250920,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010725,CUS_006,SOX020661,MAT_FG_1004,PLT_EAST,20250921,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,1,1,1,4.2,6.0,1,REPLACE
CASE010726,CUS_006,SOX020662,MAT_FG_1005,PLT_SOUTH,20250922,20250922,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010727,CUS_006,SOX020663,MAT_FG_1006,PLT_EAST,20250923,20250923,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010728,CUS_006,SOX020664,MAT_FG_1001,PLT_SOUTH,20250924,20250924,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010729,CUS_006,SOX020665,MAT_FG_1002,PLT_EAST,20250925,20250925,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010730,CUS_006,SOX020666,MAT_FG_1003,PLT_SOUTH,20250926,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010731,CUS_006,SOX020667,MAT_FG_1004,PLT_EAST,20250927,20250927,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010732,CUS_006,SOX020668,MAT_FG_1005,PLT_SOUTH,20250928,20250928,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010733,CUS_006,SOX020669,MAT_FG_1006,PLT_EAST,20250929,20250929,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010734,CUS_006,SOX020670,MAT_FG_1001,PLT_SOUTH,20250930,20250930,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010735,CUS_006,SOX020671,MAT_FG_1002,PLT_EAST,20250901,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010736,CUS_006,SOX020672,MAT_FG_1003,PLT_SOUTH,20250902,20250902,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE010737,CUS_006,SOX020673,MAT_FG_1004,PLT_EAST,20250903,20250903,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010738,CUS_006,SOX020674,MAT_FG_1005,PLT_SOUTH,20250904,20250904,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,0,0,1,4.2,6.0,1,REPLACE
CASE010739,CUS_006,SOX020675,MAT_FG_1006,PLT_EAST,20250905,20250905,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010740,CUS_006,SOX020676,MAT_FG_1001,PLT_SOUTH,20250906,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010741,CUS_006,SOX020677,MAT_FG_1002,PLT_EAST,20250907,20250907,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010742,CUS_006,SOX020678,MAT_FG_1003,PLT_SOUTH,20250908,20250908,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010743,CUS_006,SOX020679,MAT_FG_1004,PLT_EAST,20250909,20250909,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010744,CUS_006,SOX020680,MAT_FG_1005,PLT_SOUTH,20250910,20250910,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010745,CUS_006,SOX020681,MAT_FG_1006,PLT_EAST,20250911,,TS,OPEN,H,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010746,CUS_006,SOX020682,MAT_FG_1001,PLT_SOUTH,20250912,20250912,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010747,CUS_006,SOX020683,MAT_FG_1002,PLT_EAST,20250913,20250913,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,1,0,4.2,6.0,1,REPLACE
CASE010748,CUS_006,SOX020684,MAT_FG_1003,PLT_SOUTH,20250914,20250914,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010749,CUS_006,SOX020685,MAT_FG_1004,PLT_EAST,20250915,20250915,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010750,CUS_006,SOX020686,MAT_FG_1005,PLT_SOUTH,20250916,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010751,CUS_006,SOX020687,MAT_FG_1006,PLT_EAST,20250917,20250917,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE010752,CUS_006,SOX020688,MAT_FG_1001,PLT_SOUTH,20250918,20250918,RMA,CLOSED,H,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010753,CUS_006,SOX020689,MAT_FG_1002,PLT_EAST,20250919,20250919,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010754,CUS_006,SOX020690,MAT_FG_1003,PLT_SOUTH,20250920,20250920,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010755,CUS_006,SOX020691,MAT_FG_1004,PLT_EAST,20250921,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010756,CUS_006,SOX020692,MAT_FG_1005,PLT_SOUTH,20250922,20250922,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010757,CUS_006,SOX020693,MAT_FG_1006,PLT_EAST,20250923,20250923,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010758,CUS_006,SOX020694,MAT_FG_1001,PLT_SOUTH,20250924,20250924,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE010759,CUS_006,SOX020695,MAT_FG_1002,PLT_EAST,20250925,20250925,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010760,CUS_006,SOX020696,MAT_FG_1003,PLT_SOUTH,20250926,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010761,CUS_006,SOX020697,MAT_FG_1004,PLT_EAST,20250927,20250927,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010762,CUS_006,SOX020698,MAT_FG_1005,PLT_SOUTH,20250928,20250928,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010763,CUS_006,SOX020699,MAT_FG_1006,PLT_EAST,20250929,20250929,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE010764,CUS_006,SOX020700,MAT_FG_1001,PLT_SOUTH,20250930,20250930,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE010765,CUS_006,SOX020701,MAT_FG_1002,PLT_EAST,20250901,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010766,CUS_006,SOX020702,MAT_FG_1003,PLT_SOUTH,20250902,20250902,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010767,CUS_006,SOX020703,MAT_FG_1004,PLT_EAST,20250903,20250903,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010768,CUS_006,SOX020704,MAT_FG_1005,PLT_SOUTH,20250904,20250904,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010769,CUS_006,SOX020705,MAT_FG_1006,PLT_EAST,20250905,20250905,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE010770,CUS_006,SOX020706,MAT_FG_1001,PLT_SOUTH,20250906,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE010771,CUS_006,SOX020707,MAT_FG_1002,PLT_EAST,20250907,20250907,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE010772,CUS_006,SOX020708,MAT_FG_1003,PLT_SOUTH,20250908,20250908,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE010773,CUS_006,SOX020709,MAT_FG_1004,PLT_EAST,20250909,20250909,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE010774,CUS_006,SOX020710,MAT_FG_1005,PLT_SOUTH,20250910,20250910,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE010775,CUS_006,SOX020711,MAT_FG_1006,PLT_EAST,20250911,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
