qa_defect_id,inspection_id,defect_type_cd,defect_qty,defect_loc_cd,root_cause_cd,containment_fg
127007,INSPX103504,DF04,6,NA,TBD,0
127008,INSPX103504,DF01,1,NA,TBD,0
127009,INSPX103505,DF01,1,NA,TBD,0
127010,INSPX103505,DF02,1,NA,TBD,0
127011,INSPX103506,DF02,2,NA,TBD,0
127012,INSPX103506,DF03,1,NA,TBD,0
127013,INSPX103507,DF04,1,NA,TBD,0
127014,INSPX103507,DF01,1,NA,TBD,0
127015,INSPX103508,DF01,2,NA,TBD,0
127016,INSPX103508,DF02,1,NA,TBD,0
127017,INSPX103509,DF02,3,NA,TBD,0
127018,INSPX103509,DF03,1,NA,TBD,0
127019,INSPX103510,DF04,2,NA,TBD,0
127020,INSPX103510,DF01,1,NA,TBD,0
127021,INSPX103511,DF01,3,NA,TBD,0
127022,INSPX103511,DF02,1,NA,TBD,0
127023,INSPX103512,DF02,4,NA,TBD,0
127024,INSPX103512,DF03,1,NA,TBD,0
127025,INSPX103513,DF04,3,NA,TBD,0
127026,INSPX103513,DF01,1,NA,TBD,0
127027,INSPX103514,DF01,4,NA,TBD,0
127028,INSPX103514,DF02,1,NA,TBD,0
127029,INSPX103515,DF02,5,NA,TBD,0
127030,INSPX103515,DF03,1,NA,TBD,0
127031,INSPX103516,DF04,4,NA,TBD,0
127032,INSPX103516,DF01,1,NA,TBD,0
127033,INSPX103517,DF01,5,NA,TBD,0
127034,INSPX103517,DF02,1,NA,TBD,0
127035,INSPX103518,DF02,6,NA,TBD,0
127036,INSPX103518,DF03,1,NA,TBD,0
127037,INSPX103519,DF04,5,NA,TBD,0
127038,INSPX103519,DF01,1,NA,TBD,0
127039,INSPX103520,DF01,6,NA,TBD,0
127040,INSPX103520,DF02,1,NA,TBD,0
127041,INSPX103521,DF02,1,NA,TBD,0
127042,INSPX103521,DF03,1,NA,TBD,0
127043,INSPX103522,DF04,6,NA,TBD,0
127044,INSPX103522,DF01,1,NA,TBD,0
127045,INSPX103523,DF01,1,NA,TBD,0
127046,INSPX103523,DF02,1,NA,TBD,0
127047,INSPX103524,DF02,2,NA,TBD,0
127048,INSPX103524,DF03,1,NA,TBD,0
127049,INSPX103525,DF04,1,NA,TBD,0
127050,INSPX103525,DF01,1,NA,TBD,0
127051,INSPX103526,DF01,2,NA,TBD,0
127052,INSPX103526,DF02,1,NA,TBD,0
127053,INSPX103527,DF02,3,NA,TBD,0
127054,INSPX103527,DF03,1,NA,TBD,0
127055,INSPX103528,DF04,2,NA,TBD,0
127056,INSPX103528,DF01,1,NA,TBD,0
127057,INSPX103529,DF01,3,NA,TBD,0
127058,INSPX103529,DF02,1,NA,TBD,0
127059,INSPX103530,DF02,4,NA,TBD,0
127060,INSPX103530,DF03,1,NA,TBD,0
127061,INSPX103531,DF04,3,NA,TBD,0
127062,INSPX103531,DF01,1,NA,TBD,0
127063,INSPX103532,DF01,4,NA,TBD,0
127064,INSPX103532,DF02,1,NA,TBD,0
127065,INSPX103533,DF02,5,NA,TBD,0
127066,INSPX103533,DF03,1,NA,TBD,0
127067,INSPX103534,DF04,4,NA,TBD,0
127068,INSPX103534,DF01,1,NA,TBD,0
127069,INSPX103535,DF01,5,NA,TBD,0
127070,INSPX103535,DF02,1,NA,TBD,0
127071,INSPX103536,DF02,6,NA,TBD,0
127072,INSPX103536,DF03,1,NA,TBD,0
127073,INSPX103537,DF01,6,NA,TBD,0
127074,INSPX103537,DF02,1,NA,TBD,0
127075,INSPX103538,DF02,1,NA,TBD,0
127076,INSPX103538,DF03,1,NA,TBD,0
127077,INSPX103539,DF03,2,NA,TBD,0
127078,INSPX103539,DF04,1,NA,TBD,0
127079,INSPX103540,DF01,1,NA,TBD,0
127080,INSPX103540,DF02,1,NA,TBD,0
127081,INSPX103541,DF02,2,NA,TBD,0
127082,INSPX103541,DF03,1,NA,TBD,0
127083,INSPX103542,DF03,3,NA,TBD,0
127084,INSPX103542,DF04,1,NA,TBD,0
127085,INSPX103543,DF01,2,NA,TBD,0
127086,INSPX103543,DF02,1,NA,TBD,0
127087,INSPX103544,DF02,3,NA,TBD,0
127088,INSPX103544,DF03,1,NA,TBD,0
127089,INSPX103545,DF03,4,NA,TBD,0
127090,INSPX103545,DF04,1,NA,TBD,0
127091,INSPX103546,DF01,3,NA,TBD,0
127092,INSPX103546,DF02,1,NA,TBD,0
127093,INSPX103547,DF02,4,NA,TBD,0
127094,INSPX103547,DF03,1,NA,TBD,0
127095,INSPX103548,DF03,5,NA,TBD,0
127096,INSPX103548,DF04,1,NA,TBD,0
127097,INSPX103549,DF01,4,NA,TBD,0
127098,INSPX103549,DF02,1,NA,TBD,0
127099,INSPX103550,DF02,5,NA,TBD,0
127100,INSPX103550,DF03,1,NA,TBD,0
127101,INSPX103551,DF03,6,NA,TBD,0
127102,INSPX103551,DF04,1,NA,TBD,0
127103,INSPX103552,DF01,5,NA,TBD,0
127104,INSPX103552,DF02,1,NA,TBD,0
127105,INSPX103553,DF02,6,NA,TBD,0
127106,INSPX103553,DF03,1,NA,TBD,0
127107,INSPX103554,DF03,1,NA,TBD,0
127108,INSPX103554,DF04,1,NA,TBD,0
127109,INSPX103555,DF01,6,NA,TBD,0
127110,INSPX103555,DF02,1,NA,TBD,0
127111,INSPX103556,DF02,1,NA,TBD,0
127112,INSPX103556,DF03,1,NA,TBD,0
127113,INSPX103557,DF03,2,NA,TBD,0
127114,INSPX103557,DF04,1,NA,TBD,0
127115,INSPX103558,DF01,1,NA,TBD,0
127116,INSPX103558,DF02,1,NA,TBD,0
127117,INSPX103559,DF02,2,NA,TBD,0
127118,INSPX103559,DF03,1,NA,TBD,0
127119,INSPX103560,DF03,3,NA,TBD,0
127120,INSPX103560,DF04,1,NA,TBD,0
127121,INSPX103561,DF01,2,NA,TBD,0
127122,INSPX103561,DF02,1,NA,TBD,0
127123,INSPX103562,DF02,3,NA,TBD,0
127124,INSPX103562,DF03,1,NA,TBD,0
127125,INSPX103563,DF03,4,NA,TBD,0
127126,INSPX103563,DF04,1,NA,TBD,0
127127,INSPX103564,DF01,3,NA,TBD,0
127128,INSPX103564,DF02,1,NA,TBD,0
127129,INSPX103565,DF02,4,NA,TBD,0
127130,INSPX103565,DF03,1,NA,TBD,0
127131,INSPX103566,DF03,5,NA,TBD,0
127132,INSPX103566,DF04,1,NA,TBD,0
127133,INSPX103567,DF01,4,NA,TBD,0
127134,INSPX103567,DF02,1,NA,TBD,0
127135,INSPX103568,DF02,5,NA,TBD,0
127136,INSPX103568,DF03,1,NA,TBD,0
127137,INSPX103569,DF03,6,NA,TBD,0
127138,INSPX103569,DF04,1,NA,TBD,0
127139,INSPX103570,DF01,5,NA,TBD,0
127140,INSPX103570,DF02,1,NA,TBD,0
127141,INSPX103571,DF02,6,NA,TBD,0
127142,INSPX103571,DF03,1,NA,TBD,0
127143,INSPX103572,DF03,1,NA,TBD,0
127144,INSPX103572,DF04,1,NA,TBD,0
127145,INSPX103573,DF01,6,NA,TBD,0
127146,INSPX103573,DF02,1,NA,TBD,0
127147,INSPX103574,DF02,1,NA,TBD,0
127148,INSPX103574,DF03,1,NA,TBD,0
127149,INSPX103575,DF03,2,NA,TBD,0
127150,INSPX103575,DF04,1,NA,TBD,0
127151,INSPX103576,DF01,1,NA,TBD,0
127152,INSPX103576,DF02,1,NA,TBD,0
127153,INSPX103577,DF02,2,NA,TBD,0
127154,INSPX103577,DF03,1,NA,TBD,0
127155,INSPX103578,DF03,3,NA,TBD,0
127156,INSPX103578,DF04,1,NA,TBD,0
127157,INSPX103579,DF01,2,NA,TBD,0
127158,INSPX103579,DF02,1,NA,TBD,0
127159,INSPX103580,DF02,3,NA,TBD,0
127160,INSPX103580,DF03,1,NA,TBD,0
127161,INSPX103581,DF03,4,NA,TBD,0
127162,INSPX103581,DF04,1,NA,TBD,0
127163,INSPX103582,DF01,3,NA,TBD,0
127164,INSPX103582,DF02,1,NA,TBD,0
127165,INSPX103583,DF02,4,NA,TBD,0
127166,INSPX103583,DF03,1,NA,TBD,0
127167,INSPX103584,DF03,5,NA,TBD,0
127168,INSPX103584,DF04,1,NA,TBD,0
127169,INSPX103585,DF01,4,NA,TBD,0
127170,INSPX103585,DF02,1,NA,TBD,0
127171,INSPX103586,DF02,5,NA,TBD,0
127172,INSPX103586,DF03,1,NA,TBD,0
127173,INSPX103587,DF03,6,NA,TBD,0
127174,INSPX103587,DF04,1,NA,TBD,0
127175,INSPX103588,DF01,5,NA,TBD,0
127176,INSPX103588,DF02,1,NA,TBD,0
127177,INSPX103589,DF02,6,NA,TBD,0
127178,INSPX103589,DF03,1,NA,TBD,0
127179,INSPX103590,DF03,1,NA,TBD,0
127180,INSPX103590,DF04,1,NA,TBD,0
127181,INSPX103591,DF01,6,NA,TBD,0
127182,INSPX103591,DF02,1,NA,TBD,0
127183,INSPX103592,DF02,1,NA,TBD,0
127184,INSPX103592,DF03,1,NA,TBD,0
127185,INSPX103593,DF03,2,NA,TBD,0
127186,INSPX103593,DF04,1,NA,TBD,0
127187,INSPX103594,DF01,1,NA,TBD,0
127188,INSPX103594,DF02,1,NA,TBD,0
127189,INSPX103595,DF02,2,NA,TBD,0
127190,INSPX103595,DF03,1,NA,TBD,0
127191,INSPX103596,DF03,3,NA,TBD,0
127192,INSPX103596,DF04,1,NA,TBD,0
127193,INSPX103597,DF01,2,NA,TBD,0
127194,INSPX103597,DF02,1,NA,TBD,0
127195,INSPX103598,DF02,3,NA,TBD,0
127196,INSPX103598,DF03,1,NA,TBD,0
127197,INSPX103599,DF03,4,NA,TBD,0
127198,INSPX103599,DF04,1,NA,TBD,0
127199,INSPX103600,DF01,3,NA,TBD,0
127200,INSPX103600,DF02,1,NA,TBD,0
127201,INSPX103601,DF02,4,NA,TBD,0
127202,INSPX103601,DF03,1,NA,TBD,0
127203,INSPX103602,DF03,5,NA,TBD,0
127204,INSPX103602,DF04,1,NA,TBD,0
127205,INSPX103603,DF01,4,NA,TBD,0
127206,INSPX103603,DF02,1,NA,TBD,0
127207,INSPX103604,DF02,5,NA,TBD,0
127208,INSPX103604,DF03,1,NA,TBD,0
127209,INSPX103605,DF03,6,NA,TBD,0
127210,INSPX103605,DF04,1,NA,TBD,0
127211,INSPX103606,DF01,5,NA,TBD,0
127212,INSPX103606,DF02,1,NA,TBD,0
127213,INSPX103607,DF02,6,NA,TBD,0
127214,INSPX103607,DF03,1,NA,TBD,0
127215,INSPX103608,DF03,1,NA,TBD,0
127216,INSPX103608,DF04,1,NA,TBD,0
127217,INSPX103609,DF01,6,NA,TBD,0
127218,INSPX103609,DF02,1,NA,TBD,0
127219,INSPX103610,DF02,1,NA,TBD,0
127220,INSPX103610,DF03,1,NA,TBD,0
127221,INSPX103611,DF03,2,NA,TBD,0
127222,INSPX103611,DF04,1,NA,TBD,0
127223,INSPX103612,DF01,1,NA,TBD,0
127224,INSPX103612,DF02,1,NA,TBD,0
127225,INSPX103613,DF02,2,NA,TBD,0
127226,INSPX103613,DF03,1,NA,TBD,0
127227,INSPX103614,DF03,3,NA,TBD,0
127228,INSPX103614,DF04,1,NA,TBD,0
127229,INSPX103615,DF01,2,NA,TBD,0
127230,INSPX103615,DF02,1,NA,TBD,0
127231,INSPX103616,DF02,3,NA,TBD,0
127232,INSPX103616,DF03,1,NA,TBD,0
127233,INSPX103617,DF03,4,NA,TBD,0
127234,INSPX103617,DF04,1,NA,TBD,0
127235,INSPX103618,DF01,3,NA,TBD,0
127236,INSPX103618,DF02,1,NA,TBD,0
127237,INSPX103619,DF02,4,NA,TBD,0
127238,INSPX103619,DF03,1,NA,TBD,0
127239,INSPX103620,DF03,5,NA,TBD,0
127240,INSPX103620,DF04,1,NA,TBD,0
127241,INSPX103621,DF01,4,NA,TBD,0
127242,INSPX103621,DF02,1,NA,TBD,0
127243,INSPX103622,DF02,5,NA,TBD,0
127244,INSPX103622,DF03,1,NA,TBD,0
127245,INSPX103623,DF03,6,NA,TBD,0
127246,INSPX103623,DF04,1,NA,TBD,0
127247,INSPX103624,DF01,5,NA,TBD,0
127248,INSPX103624,DF02,1,NA,TBD,0
127249,INSPX103625,DF02,6,NA,TBD,0
127250,INSPX103625,DF03,1,NA,TBD,0
127251,INSPX103626,DF03,1,NA,TBD,0
127252,INSPX103626,DF04,1,NA,TBD,0
127253,INSPX103627,DF02,1,NA,TBD,0
127254,INSPX103627,DF03,1,NA,TBD,0
127255,INSPX103628,DF03,2,NA,TBD,0
127256,INSPX103628,DF04,1,NA,TBD,0
127257,INSPX103629,DF04,3,NA,TBD,0
127258,INSPX103629,DF01,1,NA,TBD,0
127259,INSPX103630,DF02,2,NA,TBD,0
127260,INSPX103630,DF03,1,NA,TBD,0
127261,INSPX103631,DF03,3,NA,TBD,0
127262,INSPX103631,DF04,1,NA,TBD,0
127263,INSPX103632,DF04,4,NA,TBD,0
127264,INSPX103632,DF01,1,NA,TBD,0
127265,INSPX103633,DF02,3,NA,TBD,0
127266,INSPX103633,DF03,1,NA,TBD,0
127267,INSPX103634,DF03,4,NA,TBD,0
127268,INSPX103634,DF04,1,NA,TBD,0
127269,INSPX103635,DF04,5,NA,TBD,0
127270,INSPX103635,DF01,1,NA,TBD,0
127271,INSPX103636,DF02,4,NA,TBD,0
127272,INSPX103636,DF03,1,NA,TBD,0
127273,INSPX103637,DF03,5,NA,TBD,0
127274,INSPX103637,DF04,1,NA,TBD,0
127275,INSPX103638,DF04,6,NA,TBD,0
127276,INSPX103638,DF01,1,NA,TBD,0
127277,INSPX103639,DF02,5,NA,TBD,0
127278,INSPX103639,DF03,1,NA,TBD,0
127279,INSPX103640,DF03,6,NA,TBD,0
127280,INSPX103640,DF04,1,NA,TBD,0
127281,INSPX103641,DF04,1,NA,TBD,0
127282,INSPX103641,DF01,1,NA,TBD,0
127283,INSPX103642,DF02,6,NA,TBD,0
127284,INSPX103642,DF03,1,NA,TBD,0
127285,INSPX103643,DF03,1,NA,TBD,0
127286,INSPX103643,DF04,1,NA,TBD,0
127287,INSPX103644,DF04,2,NA,TBD,0
127288,INSPX103644,DF01,1,NA,TBD,0
127289,INSPX103645,DF02,1,NA,TBD,0
127290,INSPX103645,DF03,1,NA,TBD,0
127291,INSPX103646,DF03,2,NA,TBD,0
127292,INSPX103646,DF04,1,NA,TBD,0
127293,INSPX103647,DF04,3,NA,TBD,0
127294,INSPX103647,DF01,1,NA,TBD,0
127295,INSPX103648,DF02,2,NA,TBD,0
127296,INSPX103648,DF03,1,NA,TBD,0
127297,INSPX103649,DF03,3,NA,TBD,0
127298,INSPX103649,DF04,1,NA,TBD,0
127299,INSPX103650,DF04,4,NA,TBD,0
127300,INSPX103650,DF01,1,NA,TBD,0
127301,INSPX103651,DF02,3,NA,TBD,0
127302,INSPX103651,DF03,1,NA,TBD,0
127303,INSPX103652,DF03,4,NA,TBD,0
127304,INSPX103652,DF04,1,NA,TBD,0
127305,INSPX103653,DF04,5,NA,TBD,0
127306,INSPX103653,DF01,1,NA,TBD,0
127307,INSPX103654,DF02,4,NA,TBD,0
127308,INSPX103654,DF03,1,NA,TBD,0
127309,INSPX103655,DF03,5,NA,TBD,0
127310,INSPX103655,DF04,1,NA,TBD,0
127311,INSPX103656,DF04,6,NA,TBD,0
127312,INSPX103656,DF01,1,NA,TBD,0
127313,INSPX103657,DF02,5,NA,TBD,0
127314,INSPX103657,DF03,1,NA,TBD,0
127315,INSPX103658,DF03,6,NA,TBD,0
127316,INSPX103658,DF04,1,NA,TBD,0
127317,INSPX103659,DF04,1,NA,TBD,0
127318,INSPX103659,DF01,1,NA,TBD,0
127319,INSPX103660,DF02,6,NA,TBD,0
127320,INSPX103660,DF03,1,NA,TBD,0
127321,INSPX103661,DF03,1,NA,TBD,0
127322,INSPX103661,DF04,1,NA,TBD,0
127323,INSPX103662,DF04,2,NA,TBD,0
127324,INSPX103662,DF01,1,NA,TBD,0
127325,INSPX103663,DF02,1,NA,TBD,0
127326,INSPX103663,DF03,1,NA,TBD,0
127327,INSPX103664,DF03,2,NA,TBD,0
127328,INSPX103664,DF04,1,NA,TBD,0
127329,INSPX103665,DF04,3,NA,TBD,0
127330,INSPX103665,DF01,1,NA,TBD,0
127331,INSPX103666,DF02,2,NA,TBD,0
127332,INSPX103666,DF03,1,NA,TBD,0
127333,INSPX103667,DF03,3,NA,TBD,0
127334,INSPX103667,DF04,1,NA,TBD,0
127335,INSPX103668,DF04,4,NA,TBD,0
127336,INSPX103668,DF01,1,NA,TBD,0
127337,INSPX103669,DF02,3,NA,TBD,0
127338,INSPX103669,DF03,1,NA,TBD,0
127339,INSPX103670,DF03,4,NA,TBD,0
127340,INSPX103670,DF04,1,NA,TBD,0
127341,INSPX103671,DF04,5,NA,TBD,0
127342,INSPX103671,DF01,1,NA,TBD,0
127343,INSPX103672,DF02,4,NA,TBD,0
127344,INSPX103672,DF03,1,NA,TBD,0
127345,INSPX103673,DF03,5,NA,TBD,0
127346,INSPX103673,DF04,1,NA,TBD,0
127347,INSPX103674,DF04,6,NA,TBD,0
127348,INSPX103674,DF01,1,NA,TBD,0
127349,INSPX103675,DF02,5,NA,TBD,0
127350,INSPX103675,DF03,1,NA,TBD,0
127351,INSPX103676,DF03,6,NA,TBD,0
127352,INSPX103676,DF04,1,NA,TBD,0
127353,INSPX103677,DF04,1,NA,TBD,0
127354,INSPX103677,DF01,1,NA,TBD,0
127355,INSPX103678,DF02,6,NA,TBD,0
127356,INSPX103678,DF03,1,NA,TBD,0
127357,INSPX103679,DF03,1,NA,TBD,0
127358,INSPX103679,DF04,1,NA,TBD,0
127359,INSPX103680,DF04,2,NA,TBD,0
127360,INSPX103680,DF01,1,NA,TBD,0
127361,INSPX103681,DF02,1,NA,TBD,0
127362,INSPX103681,DF03,1,NA,TBD,0
127363,INSPX103682,DF03,2,NA,TBD,0
127364,INSPX103682,DF04,1,NA,TBD,0
127365,INSPX103683,DF04,3,NA,TBD,0
127366,INSPX103683,DF01,1,NA,TBD,0
127367,INSPX103684,DF02,2,NA,TBD,0
127368,INSPX103684,DF03,1,NA,TBD,0
127369,INSPX103685,DF03,3,NA,TBD,0
127370,INSPX103685,DF04,1,NA,TBD,0
127371,INSPX103686,DF04,4,NA,TBD,0
127372,INSPX103686,DF01,1,NA,TBD,0
127373,INSPX103687,DF02,3,NA,TBD,0
127374,INSPX103687,DF03,1,NA,TBD,0
127375,INSPX103688,DF03,4,NA,TBD,0
127376,INSPX103688,DF04,1,NA,TBD,0
127377,INSPX103689,DF04,5,NA,TBD,0
127378,INSPX103689,DF01,1,NA,TBD,0
127379,INSPX103690,DF02,4,NA,TBD,0
127380,INSPX103690,DF03,1,NA,TBD,0
127381,INSPX103691,DF03,5,NA,TBD,0
127382,INSPX103691,DF04,1,NA,TBD,0
127383,INSPX103692,DF04,6,NA,TBD,0
127384,INSPX103692,DF01,1,NA,TBD,0
127385,INSPX103693,DF02,5,NA,TBD,0
127386,INSPX103693,DF03,1,NA,TBD,0
127387,INSPX103694,DF03,6,NA,TBD,0
127388,INSPX103694,DF04,1,NA,TBD,0
127389,INSPX103695,DF04,1,NA,TBD,0
127390,INSPX103695,DF01,1,NA,TBD,0
127391,INSPX103696,DF02,6,NA,TBD,0
127392,INSPX103696,DF03,1,NA,TBD,0
127393,INSPX103697,DF03,1,NA,TBD,0
127394,INSPX103697,DF04,1,NA,TBD,0
127395,INSPX103698,DF04,2,NA,TBD,0
127396,INSPX103698,DF01,1,NA,TBD,0
127397,INSPX103699,DF02,1,NA,TBD,0
127398,INSPX103699,DF03,1,NA,TBD,0
127399,INSPX103700,DF03,2,NA,TBD,0
127400,INSPX103700,DF04,1,NA,TBD,0
127401,INSPX103701,DF04,3,NA,TBD,0
127402,INSPX103701,DF01,1,NA,TBD,0
127403,INSPX103702,DF02,2,NA,TBD,0
127404,INSPX103702,DF03,1,NA,TBD,0
127405,INSPX103703,DF03,3,NA,TBD,0
127406,INSPX103703,DF04,1,NA,TBD,0
127407,INSPX103704,DF04,4,NA,TBD,0
127408,INSPX103704,DF01,1,NA,TBD,0
127409,INSPX103705,DF02,3,NA,TBD,0
127410,INSPX103705,DF03,1,NA,TBD,0
127411,INSPX103706,DF03,4,NA,TBD,0
127412,INSPX103706,DF04,1,NA,TBD,0
127413,INSPX103707,DF04,5,NA,TBD,0
127414,INSPX103707,DF01,1,NA,TBD,0
127415,INSPX103708,DF02,4,NA,TBD,0
127416,INSPX103708,DF03,1,NA,TBD,0
127417,INSPX103709,DF03,5,NA,TBD,0
127418,INSPX103709,DF04,1,NA,TBD,0
127419,INSPX103710,DF04,6,NA,TBD,0
127420,INSPX103710,DF01,1,NA,TBD,0
127421,INSPX103711,DF02,5,NA,TBD,0
127422,INSPX103711,DF03,1,NA,TBD,0
127423,INSPX103712,DF03,6,NA,TBD,0
127424,INSPX103712,DF04,1,NA,TBD,0
127425,INSPX103713,DF04,1,NA,TBD,0
127426,INSPX103713,DF01,1,NA,TBD,0
127427,INSPX103714,DF02,6,NA,TBD,0
127428,INSPX103714,DF03,1,NA,TBD,0
127429,INSPX103715,DF03,1,NA,TBD,0
127430,INSPX103715,DF04,1,NA,TBD,0
127431,INSPX103716,DF04,2,NA,TBD,0
127432,INSPX103716,DF01,1,NA,TBD,0
127433,INSPX103717,DF03,2,NA,TBD,0
127434,INSPX103717,DF04,1,NA,TBD,0
127435,INSPX103718,DF04,3,NA,TBD,0
127436,INSPX103718,DF01,1,NA,TBD,0
127437,INSPX103719,DF01,4,NA,TBD,0
127438,INSPX103719,DF02,1,NA,TBD,0
127439,INSPX103720,DF03,3,NA,TBD,0
127440,INSPX103720,DF04,1,NA,TBD,0
127441,INSPX103721,DF04,4,NA,TBD,0
127442,INSPX103721,DF01,1,NA,TBD,0
127443,INSPX103722,DF01,5,NA,TBD,0
127444,INSPX103722,DF02,1,NA,TBD,0
127445,INSPX103723,DF03,4,NA,TBD,0
127446,INSPX103723,DF04,1,NA,TBD,0
127447,INSPX103724,DF04,5,NA,TBD,0
127448,INSPX103724,DF01,1,NA,TBD,0
127449,INSPX103725,DF01,6,NA,TBD,0
127450,INSPX103725,DF02,1,NA,TBD,0
127451,INSPX103726,DF03,5,NA,TBD,0
127452,INSPX103726,DF04,1,NA,TBD,0
127453,INSPX103727,DF04,6,NA,TBD,0
127454,INSPX103727,DF01,1,NA,TBD,0
127455,INSPX103728,DF01,1,NA,TBD,0
127456,INSPX103728,DF02,1,NA,TBD,0
127457,INSPX103729,DF03,6,NA,TBD,0
127458,INSPX103729,DF04,1,NA,TBD,0
127459,INSPX103730,DF04,1,NA,TBD,0
127460,INSPX103730,DF01,1,NA,TBD,0
127461,INSPX103731,DF01,2,NA,TBD,0
127462,INSPX103731,DF02,1,NA,TBD,0
127463,INSPX103732,DF03,1,NA,TBD,0
127464,INSPX103732,DF04,1,NA,TBD,0
127465,INSPX103733,DF04,2,NA,TBD,0
127466,INSPX103733,DF01,1,NA,TBD,0
127467,INSPX103734,DF01,3,NA,TBD,0
127468,INSPX103734,DF02,1,NA,TBD,0
127469,INSPX103735,DF03,2,NA,TBD,0
127470,INSPX103735,DF04,1,NA,TBD,0
127471,INSPX103736,DF04,3,NA,TBD,0
127472,INSPX103736,DF01,1,NA,TBD,0
127473,INSPX103737,DF01,4,NA,TBD,0
127474,INSPX103737,DF02,1,NA,TBD,0
127475,INSPX103738,DF03,3,NA,TBD,0
127476,INSPX103738,DF04,1,NA,TBD,0
127477,INSPX103739,DF04,4,NA,TBD,0
127478,INSPX103739,DF01,1,NA,TBD,0
127479,INSPX103740,DF01,5,NA,TBD,0
127480,INSPX103740,DF02,1,NA,TBD,0
127481,INSPX103741,DF03,4,NA,TBD,0
127482,INSPX103741,DF04,1,NA,TBD,0
127483,INSPX103742,DF04,5,NA,TBD,0
127484,INSPX103742,DF01,1,NA,TBD,0
127485,INSPX103743,DF01,6,NA,TBD,0
127486,INSPX103743,DF02,1,NA,TBD,0
127487,INSPX103744,DF03,5,NA,TBD,0
127488,INSPX103744,DF04,1,NA,TBD,0
127489,INSPX103745,DF04,6,NA,TBD,0
127490,INSPX103745,DF01,1,NA,TBD,0
127491,INSPX103746,DF01,1,NA,TBD,0
127492,INSPX103746,DF02,1,NA,TBD,0
127493,INSPX103747,DF03,6,NA,TBD,0
127494,INSPX103747,DF04,1,NA,TBD,0
127495,INSPX103748,DF04,1,NA,TBD,0
127496,INSPX103748,DF01,1,NA,TBD,0
127497,INSPX103749,DF01,2,NA,TBD,0
127498,INSPX103749,DF02,1,NA,TBD,0
127499,INSPX103750,DF03,1,NA,TBD,0
127500,INSPX103750,DF04,1,NA,TBD,0
127501,INSPX103751,DF04,2,NA,TBD,0
127502,INSPX103751,DF01,1,NA,TBD,0
127503,INSPX103752,DF01,3,NA,TBD,0
127504,INSPX103752,DF02,1,NA,TBD,0
127505,INSPX103753,DF03,2,NA,TBD,0
127506,INSPX103753,DF04,1,NA,TBD,0
127507,INSPX103754,DF04,3,NA,TBD,0
127508,INSPX103754,DF01,1,NA,TBD,0
127509,INSPX103755,DF01,4,NA,TBD,0
127510,INSPX103755,DF02,1,NA,TBD,0
127511,INSPX103756,DF03,3,NA,TBD,0
127512,INSPX103756,DF04,1,NA,TBD,0
127513,INSPX103757,DF04,4,NA,TBD,0
127514,INSPX103757,DF01,1,NA,TBD,0
127515,INSPX103758,DF01,5,NA,TBD,0
127516,INSPX103758,DF02,1,NA,TBD,0
127517,INSPX103759,DF03,4,NA,TBD,0
127518,INSPX103759,DF04,1,NA,TBD,0
127519,INSPX103760,DF04,5,NA,TBD,0
127520,INSPX103760,DF01,1,NA,TBD,0
127521,INSPX103761,DF01,6,NA,TBD,0
127522,INSPX103761,DF02,1,NA,TBD,0
127523,INSPX103762,DF03,5,NA,TBD,0
127524,INSPX103762,DF04,1,NA,TBD,0
127525,INSPX103763,DF04,6,NA,TBD,0
127526,INSPX103763,DF01,1,NA,TBD,0
127527,INSPX103764,DF01,1,NA,TBD,0
127528,INSPX103764,DF02,1,NA,TBD,0
127529,INSPX103765,DF03,6,NA,TBD,0
127530,INSPX103765,DF04,1,NA,TBD,0
127531,INSPX103766,DF04,1,NA,TBD,0
127532,INSPX103766,DF01,1,NA,TBD,0
127533,INSPX103767,DF01,2,NA,TBD,0
127534,INSPX103767,DF02,1,NA,TBD,0
127535,INSPX103768,DF03,1,NA,TBD,0
127536,INSPX103768,DF04,1,NA,TBD,0
127537,INSPX103769,DF04,2,NA,TBD,0
127538,INSPX103769,DF01,1,NA,TBD,0
127539,INSPX103770,DF01,3,NA,TBD,0
127540,INSPX103770,DF02,1,NA,TBD,0
127541,INSPX103771,DF03,2,NA,TBD,0
127542,INSPX103771,DF04,1,NA,TBD,0
127543,INSPX103772,DF04,3,NA,TBD,0
127544,INSPX103772,DF01,1,NA,TBD,0
127545,INSPX103773,DF01,4,NA,TBD,0
127546,INSPX103773,DF02,1,NA,TBD,0
127547,INSPX103774,DF03,3,NA,TBD,0
127548,INSPX103774,DF04,1,NA,TBD,0
127549,INSPX103775,DF04,4,NA,TBD,0
127550,INSPX103775,DF01,1,NA,TBD,0
127551,INSPX103776,DF01,5,NA,TBD,0
127552,INSPX103776,DF02,1,NA,TBD,0
127553,INSPX103777,DF03,4,NA,TBD,0
127554,INSPX103777,DF04,1,NA,TBD,0
127555,INSPX103778,DF04,5,NA,TBD,0
127556,INSPX103778,DF01,1,NA,TBD,0
127557,INSPX103779,DF01,6,NA,TBD,0
127558,INSPX103779,DF02,1,NA,TBD,0
127559,INSPX103780,DF03,5,NA,TBD,0
127560,INSPX103780,DF04,1,NA,TBD,0
127561,INSPX103781,DF04,6,NA,TBD,0
127562,INSPX103781,DF01,1,NA,TBD,0
127563,INSPX103782,DF01,1,NA,TBD,0
