opr_id,work_order_id,opr_seq,work_center_cd,std_cycle_min,actual_cycle_min,setup_min,wait_min,opr_status_cd
51477,WOX020493,1,SMT,2.6,2.6,0.0,0.0,CMP
51478,WOX020493,2,ASM,3.4,3.4,0.0,0.0,CMP
51479,WOX020493,3,PACK,1.8,1.8,0.0,0.0,CMP
51480,WOX020494,1,SMT,2.6,2.65,0.0,0.0,CMP
51481,WOX020494,2,ASM,3.4,3.47,0.0,0.0,CMP
51482,WOX020494,3,PACK,1.8,1.84,0.0,0.0,CMP
51483,WOX020495,1,SMT,2.6,2.6,0.0,0.0,CMP
51484,WOX020495,2,ASM,3.4,3.4,0.0,0.0,CMP
51485,WOX020495,3,PACK,1.8,1.8,0.0,0.0,CMP
51486,WOX020496,1,SMT,2.6,2.65,0.0,0.0,CMP
51487,WOX020496,2,ASM,3.4,3.47,0.0,0.0,CMP
51488,WOX020496,3,PACK,1.8,1.84,0.0,0.0,CMP
51489,WOX020497,1,SMT,2.6,2.7,0.0,0.0,CMP
51490,WOX020497,2,ASM,3.4,3.54,0.0,0.0,CMP
51491,WOX020497,3,PACK,1.8,1.87,0.0,0.0,CMP
51492,WOX020498,1,SMT,2.6,2.65,0.0,0.0,CMP
51493,WOX020498,2,ASM,3.4,3.47,0.0,0.0,CMP
51494,WOX020498,3,PACK,1.8,1.84,0.0,0.0,CMP
51495,WOX020499,1,SMT,2.6,2.7,0.0,0.0,CMP
51496,WOX020499,2,ASM,3.4,3.54,0.0,0.0,CMP
51497,WOX020499,3,PACK,1.8,1.87,0.0,0.0,CMP
51498,WOX020500,1,SMT,2.6,2.5,0.0,0.0,CMP
51499,WOX020500,2,ASM,3.4,3.26,0.0,0.0,CMP
51500,WOX020500,3,PACK,1.8,1.73,0.0,0.0,CMP
51501,WOX020501,1,SMT,2.6,2.7,0.0,0.0,CMP
51502,WOX020501,2,ASM,3.4,3.54,0.0,0.0,CMP
51503,WOX020501,3,PACK,1.8,1.87,0.0,0.0,CMP
51504,WOX020502,1,SMT,2.6,2.5,0.0,0.0,CMP
51505,WOX020502,2,ASM,3.4,3.26,0.0,0.0,CMP
51506,WOX020502,3,PACK,1.8,1.73,0.0,0.0,CMP
51507,WOX020503,1,SMT,2.6,2.55,0.0,0.0,CMP
51508,WOX020503,2,ASM,3.4,3.33,0.0,0.0,CMP
51509,WOX020503,3,PACK,1.8,1.76,0.0,0.0,CMP
51510,WOX020504,1,SMT,2.6,2.5,0.0,0.0,CMP
51511,WOX020504,2,ASM,3.4,3.26,0.0,0.0,CMP
51512,WOX020504,3,PACK,1.8,1.73,0.0,0.0,CMP
51513,WOX020505,1,SMT,2.6,2.55,0.0,0.0,CMP
51514,WOX020505,2,ASM,3.4,3.33,0.0,0.0,CMP
51515,WOX020505,3,PACK,1.8,1.76,0.0,0.0,CMP
51516,WOX020506,1,SMT,2.6,2.6,0.0,0.0,CMP
51517,WOX020506,2,ASM,3.4,3.4,0.0,0.0,CMP
51518,WOX020506,3,PACK,1.8,1.8,0.0,0.0,CMP
51519,WOX020507,1,SMT,2.6,2.55,0.0,0.0,CMP
51520,WOX020507,2,ASM,3.4,3.33,0.0,0.0,CMP
51521,WOX020507,3,PACK,1.8,1.76,0.0,0.0,CMP
51522,WOX020508,1,SMT,2.6,2.6,0.0,0.0,CMP
51523,WOX020508,2,ASM,3.4,3.4,0.0,0.0,CMP
51524,WOX020508,3,PACK,1.8,1.8,0.0,0.0,CMP
51525,WOX020509,1,SMT,2.6,2.65,0.0,0.0,CMP
51526,WOX020509,2,ASM,3.4,3.47,0.0,0.0,CMP
51527,WOX020509,3,PACK,1.8,1.84,0.0,0.0,CMP
51528,WOX020510,1,SMT,2.6,2.6,0.0,0.0,CMP
51529,WOX020510,2,ASM,3.4,3.4,0.0,0.0,CMP
51530,WOX020510,3,PACK,1.8,1.8,0.0,0.0,CMP
51531,WOX020511,1,SMT,2.6,2.65,0.0,0.0,CMP
51532,WOX020511,2,ASM,3.4,3.47,0.0,0.0,CMP
51533,WOX020511,3,PACK,1.8,1.84,0.0,0.0,CMP
51534,WOX020512,1,SMT,2.6,2.7,0.0,0.0,CMP
51535,WOX020512,2,ASM,3.4,3.54,0.0,0.0,CMP
51536,WOX020512,3,PACK,1.8,1.87,0.0,0.0,CMP
51537,WOX020513,1,SMT,2.6,2.65,0.0,0.0,CMP
51538,WOX020513,2,ASM,3.4,3.47,0.0,0.0,CMP
51539,WOX020513,3,PACK,1.8,1.84,0.0,0.0,CMP
51540,WOX020514,1,SMT,2.6,2.7,0.0,0.0,CMP
51541,WOX020514,2,ASM,3.4,3.54,0.0,0.0,CMP
51542,WOX020514,3,PACK,1.8,1.87,0.0,0.0,CMP
51543,WOX020515,1,SMT,2.6,2.5,0.0,0.0,CMP
51544,WOX020515,2,ASM,3.4,3.26,0.0,0.0,CMP
51545,WOX020515,3,PACK,1.8,1.73,0.0,0.0,CMP
51546,WOX020516,1,SMT,2.6,2.7,0.0,0.0,CMP
51547,WOX020516,2,ASM,3.4,3.54,0.0,0.0,CMP
51548,WOX020516,3,PACK,1.8,1.87,0.0,0.0,CMP
51549,WOX020517,1,SMT,2.6,2.5,0.0,0.0,CMP
51550,WOX020517,2,ASM,3.4,3.26,0.0,0.0,CMP
51551,WOX020517,3,PACK,1.8,1.73,0.0,0.0,CMP
51552,WOX020518,1,SMT,2.6,2.55,0.0,0.0,CMP
51553,WOX020518,2,ASM,3.4,3.33,0.0,0.0,CMP
51554,WOX020518,3,PACK,1.8,1.76,0.0,0.0,CMP
51555,WOX020519,1,SMT,2.6,2.5,0.0,0.0,CMP
51556,WOX020519,2,ASM,3.4,3.26,0.0,0.0,CMP
51557,WOX020519,3,PACK,1.8,1.73,0.0,0.0,CMP
51558,WOX020520,1,SMT,2.6,2.55,0.0,0.0,CMP
51559,WOX020520,2,ASM,3.4,3.33,0.0,0.0,CMP
51560,WOX020520,3,PACK,1.8,1.76,0.0,0.0,CMP
51561,WOX020521,1,SMT,2.6,2.6,0.0,0.0,CMP
51562,WOX020521,2,ASM,3.4,3.4,0.0,0.0,CMP
51563,WOX020521,3,PACK,1.8,1.8,0.0,0.0,CMP
51564,WOX020522,1,SMT,2.6,2.55,0.0,0.0,CMP
51565,WOX020522,2,ASM,3.4,3.33,0.0,0.0,CMP
51566,WOX020522,3,PACK,1.8,1.76,0.0,0.0,CMP
51567,WOX020523,1,SMT,2.6,2.6,0.0,0.0,CMP
51568,WOX020523,2,ASM,3.4,3.4,0.0,0.0,CMP
51569,WOX020523,3,PACK,1.8,1.8,0.0,0.0,CMP
51570,WOX020524,1,SMT,2.6,2.65,0.0,0.0,CMP
51571,WOX020524,2,ASM,3.4,3.47,0.0,0.0,CMP
51572,WOX020524,3,PACK,1.8,1.84,0.0,0.0,CMP
51573,WOX020525,1,SMT,2.6,2.6,0.0,0.0,CMP
51574,WOX020525,2,ASM,3.4,3.4,0.0,0.0,CMP
51575,WOX020525,3,PACK,1.8,1.8,0.0,0.0,CMP
51576,WOX020526,1,SMT,2.6,2.65,0.0,0.0,CMP
51577,WOX020526,2,ASM,3.4,3.47,0.0,0.0,CMP
51578,WOX020526,3,PACK,1.8,1.84,0.0,0.0,CMP
51579,WOX020527,1,SMT,2.6,2.7,0.0,0.0,CMP
51580,WOX020527,2,ASM,3.4,3.54,0.0,0.0,CMP
51581,WOX020527,3,PACK,1.8,1.87,0.0,0.0,CMP
51582,WOX020528,1,SMT,2.6,2.65,0.0,0.0,CMP
51583,WOX020528,2,ASM,3.4,3.47,0.0,0.0,CMP
51584,WOX020528,3,PACK,1.8,1.84,0.0,0.0,CMP
51585,WOX020529,1,SMT,2.6,2.7,0.0,0.0,CMP
51586,WOX020529,2,ASM,3.4,3.54,0.0,0.0,CMP
51587,WOX020529,3,PACK,1.8,1.87,0.0,0.0,CMP
51588,WOX020530,1,SMT,2.6,2.5,0.0,0.0,CMP
51589,WOX020530,2,ASM,3.4,3.26,0.0,0.0,CMP
51590,WOX020530,3,PACK,1.8,1.73,0.0,0.0,CMP
51591,WOX020531,1,SMT,2.6,2.7,0.0,0.0,CMP
51592,WOX020531,2,ASM,3.4,3.54,0.0,0.0,CMP
51593,WOX020531,3,PACK,1.8,1.87,0.0,0.0,CMP
51594,WOX020532,1,SMT,2.6,2.5,0.0,0.0,CMP
51595,WOX020532,2,ASM,3.4,3.26,0.0,0.0,CMP
51596,WOX020532,3,PACK,1.8,1.73,0.0,0.0,CMP
51597,WOX020533,1,SMT,2.6,2.55,0.0,0.0,CMP
51598,WOX020533,2,ASM,3.4,3.33,0.0,0.0,CMP
51599,WOX020533,3,PACK,1.8,1.76,0.0,0.0,CMP
51600,WOX020534,1,SMT,2.6,2.5,0.0,0.0,CMP
51601,WOX020534,2,ASM,3.4,3.26,0.0,0.0,CMP
51602,WOX020534,3,PACK,1.8,1.73,0.0,0.0,CMP
51603,WOX020535,1,SMT,2.6,2.55,0.0,0.0,CMP
51604,WOX020535,2,ASM,3.4,3.33,0.0,0.0,CMP
51605,WOX020535,3,PACK,1.8,1.76,0.0,0.0,CMP
51606,WOX020536,1,SMT,2.6,2.6,0.0,0.0,CMP
51607,WOX020536,2,ASM,3.4,3.4,0.0,0.0,CMP
51608,WOX020536,3,PACK,1.8,1.8,0.0,0.0,CMP
51609,WOX020537,1,SMT,2.6,2.55,0.0,0.0,CMP
51610,WOX020537,2,ASM,3.4,3.33,0.0,0.0,CMP
51611,WOX020537,3,PACK,1.8,1.76,0.0,0.0,CMP
51612,WOX020538,1,SMT,2.6,2.6,0.0,0.0,CMP
51613,WOX020538,2,ASM,3.4,3.4,0.0,0.0,CMP
51614,WOX020538,3,PACK,1.8,1.8,0.0,0.0,CMP
51615,WOX020539,1,SMT,2.6,2.65,0.0,0.0,CMP
51616,WOX020539,2,ASM,3.4,3.47,0.0,0.0,CMP
51617,WOX020539,3,PACK,1.8,1.84,0.0,0.0,CMP
51618,WOX020540,1,SMT,2.6,2.6,0.0,0.0,CMP
51619,WOX020540,2,ASM,3.4,3.4,0.0,0.0,CMP
51620,WOX020540,3,PACK,1.8,1.8,0.0,0.0,CMP
51621,WOX020541,1,SMT,2.6,2.65,0.0,0.0,CMP
51622,WOX020541,2,ASM,3.4,3.47,0.0,0.0,CMP
51623,WOX020541,3,PACK,1.8,1.84,0.0,0.0,CMP
51624,WOX020542,1,SMT,2.6,2.7,0.0,0.0,CMP
51625,WOX020542,2,ASM,3.4,3.54,0.0,0.0,CMP
51626,WOX020542,3,PACK,1.8,1.87,0.0,0.0,CMP
51627,WOX020543,1,SMT,2.6,2.65,0.0,0.0,CMP
51628,WOX020543,2,ASM,3.4,3.47,0.0,0.0,CMP
51629,WOX020543,3,PACK,1.8,1.84,0.0,0.0,CMP
51630,WOX020544,1,SMT,2.6,2.7,0.0,0.0,CMP
51631,WOX020544,2,ASM,3.4,3.54,0.0,0.0,CMP
51632,WOX020544,3,PACK,1.8,1.87,0.0,0.0,CMP
51633,WOX020545,1,SMT,2.6,2.5,0.0,0.0,CMP
51634,WOX020545,2,ASM,3.4,3.26,0.0,0.0,CMP
51635,WOX020545,3,PACK,1.8,1.73,0.0,0.0,CMP
51636,WOX020546,1,SMT,2.6,2.7,0.0,0.0,CMP
51637,WOX020546,2,ASM,3.4,3.54,0.0,0.0,CMP
51638,WOX020546,3,PACK,1.8,1.87,0.0,0.0,CMP
51639,WOX020547,1,SMT,2.6,2.5,0.0,0.0,CMP
51640,WOX020547,2,ASM,3.4,3.26,0.0,0.0,CMP
51641,WOX020547,3,PACK,1.8,1.73,0.0,0.0,CMP
51642,WOX020548,1,SMT,2.6,2.55,0.0,0.0,CMP
51643,WOX020548,2,ASM,3.4,3.33,0.0,0.0,CMP
51644,WOX020548,3,PACK,1.8,1.76,0.0,0.0,CMP
51645,WOX020549,1,SMT,2.6,2.5,0.0,0.0,CMP
51646,WOX020549,2,ASM,3.4,3.26,0.0,0.0,CMP
51647,WOX020549,3,PACK,1.8,1.73,0.0,0.0,CMP
51648,WOX020550,1,SMT,2.6,2.55,0.0,0.0,CMP
51649,WOX020550,2,ASM,3.4,3.33,0.0,0.0,CMP
51650,WOX020550,3,PACK,1.8,1.76,0.0,0.0,CMP
51651,WOX020551,1,SMT,2.6,2.6,0.0,0.0,CMP
51652,WOX020551,2,ASM,3.4,3.4,0.0,0.0,CMP
51653,WOX020551,3,PACK,1.8,1.8,0.0,0.0,CMP
51654,WOX020552,1,SMT,2.6,2.55,0.0,0.0,CMP
51655,WOX020552,2,ASM,3.4,3.33,0.0,0.0,CMP
51656,WOX020552,3,PACK,1.8,1.76,0.0,0.0,CMP
51657,WOX020553,1,SMT,2.6,2.6,0.0,0.0,CMP
51658,WOX020553,2,ASM,3.4,3.4,0.0,0.0,CMP
51659,WOX020553,3,PACK,1.8,1.8,0.0,0.0,CMP
51660,WOX020554,1,SMT,2.6,2.65,0.0,0.0,CMP
51661,WOX020554,2,ASM,3.4,3.47,0.0,0.0,CMP
51662,WOX020554,3,PACK,1.8,1.84,0.0,0.0,CMP
51663,WOX020555,1,SMT,2.6,2.6,0.0,0.0,CMP
51664,WOX020555,2,ASM,3.4,3.4,0.0,0.0,CMP
51665,WOX020555,3,PACK,1.8,1.8,0.0,0.0,CMP
51666,WOX020556,1,SMT,2.6,2.65,0.0,0.0,CMP
51667,WOX020556,2,ASM,3.4,3.47,0.0,0.0,CMP
51668,WOX020556,3,PACK,1.8,1.84,0.0,0.0,CMP
51669,WOX020557,1,SMT,2.6,2.7,0.0,0.0,CMP
51670,WOX020557,2,ASM,3.4,3.54,0.0,0.0,CMP
51671,WOX020557,3,PACK,1.8,1.87,0.0,0.0,CMP
51672,WOX020558,1,SMT,2.6,2.65,0.0,0.0,CMP
51673,WOX020558,2,ASM,3.4,3.47,0.0,0.0,CMP
51674,WOX020558,3,PACK,1.8,1.84,0.0,0.0,CMP
51675,WOX020559,1,SMT,2.6,2.7,0.0,0.0,CMP
51676,WOX020559,2,ASM,3.4,3.54,0.0,0.0,CMP
51677,WOX020559,3,PACK,1.8,1.87,0.0,0.0,CMP
51678,WOX020560,1,SMT,2.6,2.5,0.0,0.0,CMP
51679,WOX020560,2,ASM,3.4,3.26,0.0,0.0,CMP
51680,WOX020560,3,PACK,1.8,1.73,0.0,0.0,CMP
51681,WOX020561,1,SMT,2.6,2.7,0.0,0.0,CMP
51682,WOX020561,2,ASM,3.4,3.54,0.0,0.0,CMP
51683,WOX020561,3,PACK,1.8,1.87,0.0,0.0,CMP
51684,WOX020562,1,SMT,2.6,2.5,0.0,0.0,CMP
51685,WOX020562,2,ASM,3.4,3.26,0.0,0.0,CMP
51686,WOX020562,3,PACK,1.8,1.73,0.0,0.0,CMP
51687,WOX020563,1,SMT,2.6,2.55,0.0,0.0,CMP
51688,WOX020563,2,ASM,3.4,3.33,0.0,0.0,CMP
51689,WOX020563,3,PACK,1.8,1.76,0.0,0.0,CMP
51690,WOX020564,1,SMT,2.6,2.5,0.0,0.0,CMP
51691,WOX020564,2,ASM,3.4,3.26,0.0,0.0,CMP
51692,WOX020564,3,PACK,1.8,1.73,0.0,0.0,CMP
51693,WOX020565,1,SMT,2.6,2.55,0.0,0.0,CMP
51694,WOX020565,2,ASM,3.4,3.33,0.0,0.0,CMP
51695,WOX020565,3,PACK,1.8,1.76,0.0,0.0,CMP
51696,WOX020566,1,SMT,2.6,2.6,0.0,0.0,CMP
51697,WOX020566,2,ASM,3.4,3.4,0.0,0.0,CMP
51698,WOX020566,3,PACK,1.8,1.8,0.0,0.0,CMP
51699,WOX020567,1,SMT,2.6,2.55,0.0,0.0,CMP
51700,WOX020567,2,ASM,3.4,3.33,0.0,0.0,CMP
51701,WOX020567,3,PACK,1.8,1.76,0.0,0.0,CMP
51702,WOX020568,1,SMT,2.6,2.6,0.0,0.0,CMP
51703,WOX020568,2,ASM,3.4,3.4,0.0,0.0,CMP
51704,WOX020568,3,PACK,1.8,1.8,0.0,0.0,CMP
51705,WOX020569,1,SMT,2.6,2.65,0.0,0.0,CMP
51706,WOX020569,2,ASM,3.4,3.47,0.0,0.0,CMP
51707,WOX020569,3,PACK,1.8,1.84,0.0,0.0,CMP
51708,WOX020570,1,SMT,2.6,2.6,0.0,0.0,CMP
51709,WOX020570,2,ASM,3.4,3.4,0.0,0.0,CMP
51710,WOX020570,3,PACK,1.8,1.8,0.0,0.0,CMP
51711,WOX020571,1,SMT,2.6,2.65,0.0,0.0,CMP
51712,WOX020571,2,ASM,3.4,3.47,0.0,0.0,CMP
51713,WOX020571,3,PACK,1.8,1.84,0.0,0.0,CMP
51714,WOX020572,1,SMT,2.6,2.7,0.0,0.0,CMP
51715,WOX020572,2,ASM,3.4,3.54,0.0,0.0,CMP
51716,WOX020572,3,PACK,1.8,1.87,0.0,0.0,CMP
51717,WOX020573,1,SMT,2.6,2.65,0.0,0.0,CMP
51718,WOX020573,2,ASM,3.4,3.47,0.0,0.0,CMP
51719,WOX020573,3,PACK,1.8,1.84,0.0,0.0,CMP
51720,WOX020574,1,SMT,2.6,2.7,0.0,0.0,CMP
51721,WOX020574,2,ASM,3.4,3.54,0.0,0.0,CMP
51722,WOX020574,3,PACK,1.8,1.87,0.0,0.0,CMP
51723,WOX020575,1,SMT,2.6,2.5,0.0,0.0,CMP
51724,WOX020575,2,ASM,3.4,3.26,0.0,0.0,CMP
51725,WOX020575,3,PACK,1.8,1.73,0.0,0.0,CMP
51726,WOX020576,1,SMT,2.6,2.7,0.0,0.0,CMP
51727,WOX020576,2,ASM,3.4,3.54,0.0,0.0,CMP
51728,WOX020576,3,PACK,1.8,1.87,0.0,0.0,CMP
51729,WOX020577,1,SMT,2.6,2.5,0.0,0.0,CMP
51730,WOX020577,2,ASM,3.4,3.26,0.0,0.0,CMP
51731,WOX020577,3,PACK,1.8,1.73,0.0,0.0,CMP
51732,WOX020578,1,SMT,2.6,2.55,0.0,0.0,CMP
51733,WOX020578,2,ASM,3.4,3.33,0.0,0.0,CMP
51734,WOX020578,3,PACK,1.8,1.76,0.0,0.0,CMP
51735,WOX020579,1,SMT,2.6,2.5,0.0,0.0,CMP
51736,WOX020579,2,ASM,3.4,3.26,0.0,0.0,CMP
51737,WOX020579,3,PACK,1.8,1.73,0.0,0.0,CMP
51738,WOX020580,1,SMT,2.6,2.55,0.0,0.0,CMP
51739,WOX020580,2,ASM,3.4,3.33,0.0,0.0,CMP
51740,WOX020580,3,PACK,1.8,1.76,0.0,0.0,CMP
51741,WOX020581,1,SMT,2.6,2.6,0.0,0.0,CMP
51742,WOX020581,2,ASM,3.4,3.4,0.0,0.0,CMP
51743,WOX020581,3,PACK,1.8,1.8,0.0,0.0,CMP
51744,WOX020582,1,SMT,2.6,2.55,0.0,0.0,CMP
51745,WOX020582,2,ASM,3.4,3.33,0.0,0.0,CMP
51746,WOX020582,3,PACK,1.8,1.76,0.0,0.0,CMP
51747,WOX020583,1,SMT,2.6,2.6,0.0,0.0,CMP
51748,WOX020583,2,ASM,3.4,3.4,0.0,0.0,CMP
51749,WOX020583,3,PACK,1.8,1.8,0.0,0.0,CMP
51750,WOX020584,1,SMT,2.6,2.65,0.0,0.0,CMP
51751,WOX020584,2,ASM,3.4,3.47,0.0,0.0,CMP
51752,WOX020584,3,PACK,1.8,1.84,0.0,0.0,CMP
51753,WOX020585,1,SMT,2.6,2.6,0.0,0.0,CMP
51754,WOX020585,2,ASM,3.4,3.4,0.0,0.0,CMP
51755,WOX020585,3,PACK,1.8,1.8,0.0,0.0,CMP
51756,WOX020586,1,SMT,2.6,2.65,0.0,0.0,CMP
51757,WOX020586,2,ASM,3.4,3.47,0.0,0.0,CMP
51758,WOX020586,3,PACK,1.8,1.84,0.0,0.0,CMP
51759,WOX020587,1,SMT,2.6,2.7,0.0,0.0,CMP
51760,WOX020587,2,ASM,3.4,3.54,0.0,0.0,CMP
51761,WOX020587,3,PACK,1.8,1.87,0.0,0.0,CMP
51762,WOX020588,1,SMT,2.6,2.65,0.0,0.0,CMP
51763,WOX020588,2,ASM,3.4,3.47,0.0,0.0,CMP
51764,WOX020588,3,PACK,1.8,1.84,0.0,0.0,CMP
51765,WOX020589,1,SMT,2.6,2.7,0.0,0.0,CMP
51766,WOX020589,2,ASM,3.4,3.54,0.0,0.0,CMP
51767,WOX020589,3,PACK,1.8,1.87,0.0,0.0,CMP
51768,WOX020590,1,SMT,2.6,2.5,0.0,0.0,CMP
51769,WOX020590,2,ASM,3.4,3.26,0.0,0.0,CMP
51770,WOX020590,3,PACK,1.8,1.73,0.0,0.0,CMP
51771,WOX020591,1,SMT,2.6,2.7,0.0,0.0,CMP
51772,WOX020591,2,ASM,3.4,3.54,0.0,0.0,CMP
51773,WOX020591,3,PACK,1.8,1.87,0.0,0.0,CMP
51774,WOX020592,1,SMT,2.6,2.5,0.0,0.0,CMP
51775,WOX020592,2,ASM,3.4,3.26,0.0,0.0,CMP
51776,WOX020592,3,PACK,1.8,1.73,0.0,0.0,CMP
51777,WOX020593,1,SMT,2.6,2.55,0.0,0.0,CMP
51778,WOX020593,2,ASM,3.4,3.33,0.0,0.0,CMP
51779,WOX020593,3,PACK,1.8,1.76,0.0,0.0,CMP
51780,WOX020594,1,SMT,2.6,2.5,0.0,0.0,CMP
51781,WOX020594,2,ASM,3.4,3.26,0.0,0.0,CMP
51782,WOX020594,3,PACK,1.8,1.73,0.0,0.0,CMP
51783,WOX020595,1,SMT,2.6,2.55,0.0,0.0,CMP
51784,WOX020595,2,ASM,3.4,3.33,0.0,0.0,CMP
51785,WOX020595,3,PACK,1.8,1.76,0.0,0.0,CMP
51786,WOX020596,1,SMT,2.6,2.6,0.0,0.0,CMP
51787,WOX020596,2,ASM,3.4,3.4,0.0,0.0,CMP
51788,WOX020596,3,PACK,1.8,1.8,0.0,0.0,CMP
51789,WOX020597,1,SMT,2.6,2.55,0.0,0.0,CMP
51790,WOX020597,2,ASM,3.4,3.33,0.0,0.0,CMP
51791,WOX020597,3,PACK,1.8,1.76,0.0,0.0,CMP
51792,WOX020598,1,SMT,2.6,2.6,0.0,0.0,CMP
51793,WOX020598,2,ASM,3.4,3.4,0.0,0.0,CMP
51794,WOX020598,3,PACK,1.8,1.8,0.0,0.0,CMP
51795,WOX020599,1,SMT,2.6,2.65,0.0,0.0,CMP
51796,WOX020599,2,ASM,3.4,3.47,0.0,0.0,CMP
51797,WOX020599,3,PACK,1.8,1.84,0.0,0.0,CMP
51798,WOX020600,1,SMT,2.6,2.6,0.0,0.0,CMP
51799,WOX020600,2,ASM,3.4,3.4,0.0,0.0,CMP
51800,WOX020600,3,PACK,1.8,1.8,0.0,0.0,CMP
51801,WOX020601,1,SMT,2.6,2.65,0.0,0.0,CMP
51802,WOX020601,2,ASM,3.4,3.47,0.0,0.0,CMP
51803,WOX020601,3,PACK,1.8,1.84,0.0,0.0,CMP
51804,WOX020602,1,SMT,2.6,2.7,0.0,0.0,CMP
51805,WOX020602,2,ASM,3.4,3.54,0.0,0.0,CMP
51806,WOX020602,3,PACK,1.8,1.87,0.0,0.0,CMP
51807,WOX020603,1,SMT,2.6,2.65,0.0,0.0,CMP
51808,WOX020603,2,ASM,3.4,3.47,0.0,0.0,CMP
51809,WOX020603,3,PACK,1.8,1.84,0.0,0.0,CMP
51810,WOX020604,1,SMT,2.6,2.7,0.0,0.0,CMP
51811,WOX020604,2,ASM,3.4,3.54,0.0,0.0,CMP
51812,WOX020604,3,PACK,1.8,1.87,0.0,0.0,CMP
51813,WOX020605,1,SMT,2.6,2.5,0.0,0.0,CMP
51814,WOX020605,2,ASM,3.4,3.26,0.0,0.0,CMP
51815,WOX020605,3,PACK,1.8,1.73,0.0,0.0,CMP
51816,WOX020606,1,SMT,2.6,2.7,0.0,0.0,CMP
51817,WOX020606,2,ASM,3.4,3.54,0.0,0.0,CMP
51818,WOX020606,3,PACK,1.8,1.87,0.0,0.0,CMP
51819,WOX020607,1,SMT,2.6,2.5,0.0,0.0,CMP
51820,WOX020607,2,ASM,3.4,3.26,0.0,0.0,CMP
51821,WOX020607,3,PACK,1.8,1.73,0.0,0.0,CMP
51822,WOX020608,1,SMT,2.6,2.55,0.0,0.0,CMP
51823,WOX020608,2,ASM,3.4,3.33,0.0,0.0,CMP
51824,WOX020608,3,PACK,1.8,1.76,0.0,0.0,CMP
51825,WOX020609,1,SMT,2.6,2.5,0.0,0.0,CMP
51826,WOX020609,2,ASM,3.4,3.26,0.0,0.0,CMP
51827,WOX020609,3,PACK,1.8,1.73,0.0,0.0,CMP
51828,WOX020610,1,SMT,2.6,2.55,0.0,0.0,CMP
51829,WOX020610,2,ASM,3.4,3.33,0.0,0.0,CMP
51830,WOX020610,3,PACK,1.8,1.76,0.0,0.0,CMP
51831,WOX020611,1,SMT,2.6,2.6,0.0,0.0,CMP
51832,WOX020611,2,ASM,3.4,3.4,0.0,0.0,CMP
51833,WOX020611,3,PACK,1.8,1.8,0.0,0.0,CMP
51834,WOX020612,1,SMT,2.6,2.55,0.0,0.0,CMP
51835,WOX020612,2,ASM,3.4,3.33,0.0,0.0,CMP
51836,WOX020612,3,PACK,1.8,1.76,0.0,0.0,CMP
51837,WOX020613,1,SMT,2.6,2.6,0.0,0.0,CMP
51838,WOX020613,2,ASM,3.4,3.4,0.0,0.0,CMP
51839,WOX020613,3,PACK,1.8,1.8,0.0,0.0,CMP
51840,WOX020614,1,SMT,2.6,2.65,0.0,0.0,CMP
51841,WOX020614,2,ASM,3.4,3.47,0.0,0.0,CMP
51842,WOX020614,3,PACK,1.8,1.84,0.0,0.0,CMP
51843,WOX020615,1,SMT,2.6,2.6,0.0,0.0,CMP
51844,WOX020615,2,ASM,3.4,3.4,0.0,0.0,CMP
51845,WOX020615,3,PACK,1.8,1.8,0.0,0.0,CMP
51846,WOX020616,1,SMT,2.6,2.65,0.0,0.0,CMP
51847,WOX020616,2,ASM,3.4,3.47,0.0,0.0,CMP
51848,WOX020616,3,PACK,1.8,1.84,0.0,0.0,CMP
51849,WOX020617,1,SMT,2.6,2.7,0.0,0.0,CMP
51850,WOX020617,2,ASM,3.4,3.54,0.0,0.0,CMP
51851,WOX020617,3,PACK,1.8,1.87,0.0,0.0,CMP
51852,WOX020618,1,SMT,2.6,2.65,0.0,0.0,CMP
51853,WOX020618,2,ASM,3.4,3.47,0.0,0.0,CMP
51854,WOX020618,3,PACK,1.8,1.84,0.0,0.0,CMP
51855,WOX020619,1,SMT,2.6,2.7,0.0,0.0,CMP
51856,WOX020619,2,ASM,3.4,3.54,0.0,0.0,CMP
51857,WOX020619,3,PACK,1.8,1.87,0.0,0.0,CMP
51858,WOX020620,1,SMT,2.6,2.5,0.0,0.0,CMP
51859,WOX020620,2,ASM,3.4,3.26,0.0,0.0,CMP
51860,WOX020620,3,PACK,1.8,1.73,0.0,0.0,CMP
51861,WOX020621,1,SMT,2.6,2.7,0.0,0.0,CMP
51862,WOX020621,2,ASM,3.4,3.54,0.0,0.0,CMP
51863,WOX020621,3,PACK,1.8,1.87,0.0,0.0,CMP
51864,WOX020622,1,SMT,2.6,2.5,0.0,0.0,CMP
51865,WOX020622,2,ASM,3.4,3.26,0.0,0.0,CMP
51866,WOX020622,3,PACK,1.8,1.73,0.0,0.0,CMP
51867,WOX020623,1,SMT,2.6,2.55,0.0,0.0,CMP
51868,WOX020623,2,ASM,3.4,3.33,0.0,0.0,CMP
51869,WOX020623,3,PACK,1.8,1.76,0.0,0.0,CMP
51870,WOX020624,1,SMT,2.6,2.5,0.0,0.0,CMP
51871,WOX020624,2,ASM,3.4,3.26,0.0,0.0,CMP
51872,WOX020624,3,PACK,1.8,1.73,0.0,0.0,CMP
51873,WOX020625,1,SMT,2.6,2.55,0.0,0.0,CMP
51874,WOX020625,2,ASM,3.4,3.33,0.0,0.0,CMP
